OTUId,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S1,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S2,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S3,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S4,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S5,S60,S61,S62,S6,S7,S8,S9,Sum
OTU_303,0.039193634,0.154979968,0.33464842,0.00110037,0,0.015693198,0.186487472,0,0.011605472,0.11106907,0.216152486,0.011404026,0.034736093,0.128051313,0.003027505,0.195314667,0.034753177,0.094337043,0.151064387,0,0,0.025075226,0.040683814,0.074320466,0.198900321,0.015363343,0.230308118,0,0,0.001596602,0.015893703,0.090114634,0.151408269,0,0,0.006971718,0.030871608,0.020562692,0.003543712,0,0.028046557,0,0.002281855,0.223412879,0.050385086,0.060600551,0.011923418,0.005805416,0.050144334,0,0,0.004575462,0,0,0.03802096,0,0,0,0.122466955,0,0,0.010845987,3.237741987
OTU_76,0.006816284,0,2.784301463,0.000550185,0.011140199,0,0.004167318,0,0,0.006102696,0,0.013304697,0,0,0.154402749,0.001109742,0.173765884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005161646,0,0,0,0,0,0,0,0,0,0,0.011862631,0,0,0,0,0,0,0,0,0,0.009667907,0.001949793,0,0,0,0.023528134,0,0,0.021691974,3.229523303
OTU_477,0,0,0,0.004401481,0,0,0,0.138485763,0.046421888,0,0,0.003801342,0.001736805,0.014997001,0,0,0.001511008,0.028711274,0,0.062467347,1.439552568,0.044578179,0.000813676,0.005438083,0,0.058380704,0,1.125345035,0.000770624,0,0,0,0,0,0.006692246,0,0,0,0,0,0,0,0,0,0,0,0,0.001024485,0,0,0,0.000653637,0,0,0.000974896,0,0,0,0,0,0.231131213,0,3.217889253
OTU_6208,0.000852036,0,0,0.007152407,0.000696262,0.002942475,0,1.060459469,0.002901368,0,0.001511556,0.076026837,0,0.01268977,0,0.016646136,0,0.006836018,0.020039153,0,0,0.069653405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111547489,0.764929853,0.844279943,0,0.037035982,0,0.001319,0,0,0,0,0.001703345,0,0,0,0,0.003921825,0,0,0.005849379,0,0,0,0.003016427,0,0.161293005,0,3.213303139
OTU_635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010552002,0,0,0,0,0,0,0,0,3.201719652,0,0,0,0,0,0,0,0,0,0,0,3.212271653
OTU_331,0.031525314,0.113761891,0.000665305,0.002200741,0,0.284439213,0.011460124,0.136588697,0.039168468,0.041498334,0.007557779,0.266093931,0.019104851,0.074985003,0.001513752,0.0366215,0.140523715,0.057422548,0.319084981,0.00227154,0.004132687,0.217318623,0,0,0,0,0,0.03892703,0.013100605,0,0,0,0.006882194,0.049659625,0,0.167321234,0.037731966,0.058059366,0.005315568,0.015669069,0,0.005276001,0,0.022736709,0,0,0,0,0,0,0,0.050983724,0,0,0.644406532,0,0,0,0.019305136,0,0.15963019,0.104844541,3.207788486
OTU_1146,0,0,0,0,0,0,0,0.00379413,3.037732291,0.001220539,0.010580891,0,0,0,0,0.001109742,0,0,0.00924884,0,0,0.005572272,0,0,0,0,0,0,0,0,0,0,0.010323291,0,0,0,0,0,0.035437117,0.054129512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03325629,0,3.202404916
OTU_380,0.065606734,0.026379569,0.234852668,0.13919684,0.035509386,0.057868668,0.021878419,0.015176522,0.04352052,0.065909119,0.022673338,0.079828179,0.020841656,0.063448849,0.004541257,0.018865621,0.089149454,0.038281699,0.038536834,0,0,0.011144545,0.004882058,0.008157124,0.010413629,0.006145337,0.001076206,0,0.074750511,0.012772819,0,0,0.041293164,0,0.002230749,0.109223583,0.058313038,0.045963665,0.150607747,0.021366913,0,0.035613005,0.082146769,0.090946836,0,0,0.011923418,0.050199775,0,0.871181582,0.031112117,0.030067325,0.043661098,0.019335815,0.035096271,0.025223617,0.026924242,0.052409185,0.028354418,0.002519336,0.016628145,0.059652928,3.153402297
OTU_4560,0.000852036,0.011541061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005548712,0,0,0,0.214660518,0.302374917,0,0.00650941,0.029909456,0,0.036872023,0,0.028310567,0,0,0.350456149,0.006287068,0,0,0.70491657,0,0,0,0.001771856,0,0,0.001319,0,0,0.705391204,0.090900827,0.102200722,0.508827647,0,0,0,0.0209164,0,0.019335815,0,0,0,0,0,0,0,0,3.14890196
OTU_57,0.233457731,0.084084876,0.091812091,0.003851296,0.006266362,0.137315482,0.101057457,0,0,0.097643139,0.108832021,0,0,0.017304231,0.018165029,0.073243,0.010577054,0.012304832,0.020039153,0.081775436,0.008954155,0.002786136,0.094386447,0.013595207,0.086433124,0.006145337,0.236765355,0,0.021577467,0.004789807,0.011920277,0.10059308,0.049895907,0.004138302,0,0.013943436,0.006860357,0.00120957,0.001771856,0.008546765,0.224372458,0.010552002,0,0.460665494,0.001439574,0.027270248,0.003406691,0.003414951,0.260660189,0.020155872,0,0.119615661,0,0.019335815,0.084815988,0,0,0,0.108591389,0,0,0,3.116338107
OTU_1321,0,0.085733599,0,0.018706295,0.04525706,0,0.002083659,0,0,0,0.009069335,0,0,0.021918693,0,0.019975364,0.040797208,0.008203221,0,0,0,0.019502953,0.003254705,0,0.002082726,0.039944692,0,0.003538821,0.000770624,0,0,0.004191378,0,0.004138302,0,0.020915154,0.024011251,0.013305271,0,0,0,0.345578052,0,0,0.010077017,0,1.653948355,0.059761636,0,0.609155245,0,0,0.002297953,0,0.032171582,0,0,0,0.008445997,0,0,0.005422993,3.114259141
OTU_838,0.003408142,0.001648723,0.000665305,0,0.000696262,0,0,0.020867718,0.001450684,0.003661618,0,0.013304697,0.003473609,0.008075308,0.018165029,0.00443897,0.021154108,0,0.00924884,0,0,0.002786136,0,0,0.007289541,0,0,0,0.023118715,0.001596602,0,0,0,0,0,0.01161953,0.07889411,0.077412488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003268187,0.608957419,0.033837676,0,0.294922292,1.527950729,0.325919617,0.002413142,0,0.003325629,0,3.113570825
OTU_504,0.027265136,0.065948923,0,0.00110037,0,0.008827424,0.03854769,0,0.001450684,0,0.019650226,0,0,0.001153615,0,0.00443897,0,0,0,0.097676215,0.0730108,0,0.179822456,0.096072798,0.143708085,0.018436012,0.281966013,0.024771746,0.029283705,0.055881085,0.157347659,0.327975355,0,0.006207453,0.09815294,0,0,0,0,0.007122304,0.159865377,0,0,0.052393286,0.007197869,0.42420386,0.025550181,0.061127617,0.454461265,0.008958165,0,0.03921825,0,0.096679074,0,0,0,0,0.004826284,0,0,0,3.10029889
OTU_808,0,0.004946169,0,0,0,0,0,0,0,0,0.001511556,0,0,0,0,0.016646136,0,0,0,0.842741294,0.621969363,0,0,0.018126943,0,0.006145337,0,0.017694104,0.004623743,0,0.322642169,0.001047845,0,0,0.189613634,0,0.003430179,0.00241914,0,0,0,0,0,0.006919868,0.151155258,0.151501379,0.265721878,0.41867295,0,0,0,0.01307275,0,0.019335815,0,0,0,0,0.002413142,0,0,0,3.082350652
OTU_92,0.028969207,0,0.00266122,0,0.006266362,0,0.002083659,0,0,0,0,0,0.008684023,0.001153615,0.001513752,0.002219485,0,0,0,0.077232356,0.017219528,0,0,0,0,0,0,0,0.005394367,0,2.611335389,0.003143534,0,0.006207453,0.209690372,0,0,0,0,0,0,0,0,0.000988553,0,0.006060055,0.035770253,0.039271933,0,0,0,0.001307275,0,0,0,0,0,0,0.009049282,0,0,0,3.076221674
OTU_758,0.192560026,0.001648723,0.003326525,0.001650555,0,0,0.217742356,0,0,0,0.001511556,0.070324825,0.163259635,0.009228923,0.20435658,0.360666289,0.1375017,0.065625769,0.033912413,0.063603117,0.019285872,0.002786136,0,0.049849093,0,0.08910739,0,0,0.000770624,0,0.054833275,0,0.001720549,0,0,0.004647812,0,0.018143552,0.770757291,0.005697843,0,0.001319,0,0.157179857,0,0,0.005110036,0,0,0,0,0.003268187,0.004595905,0.048339537,0.019497928,0,0,0,0.264239046,0,0,0,3.048067926
OTU_257,0.000852036,0,0.003326525,0.000550185,0.001392525,0.00196165,0,0,0.001450684,0.006102696,0,0.013304697,0.112892301,0.005768077,0.175595283,0.006658455,0.006044031,0.001367204,0.016956207,0,0,0.002786136,0,0,0,0,0,0,0,0,0,0,0.003441097,0,0,0.081336711,0.082324289,0.118537872,0.001771856,0,0,0,0,0,0,0,0.001703345,0,0,0,0,0.008497287,1.626950387,0.328708851,0.002924689,0.007761113,0.045434658,0.36850208,0.003619713,0,0,0,3.038522639
OTU_767,0.000852036,0,0,0,0,0,0,0,0.005802736,0.001220539,0.006046223,0.026609393,0.010420828,0.369156938,1.274579555,0.156473682,0.048352246,0.581061497,0.01387326,0,0,0.016716817,0,0.000906347,0,0,0,0,0,0,0,0,0.032690422,0,0,0.006971718,0.003430179,0,0.356143024,0.035611521,0,0,0,0.002965658,0,0,0,0,0,0,0,0,0,0,0.02437241,0,0,0,0.016891994,0,0.009976887,0.01626898,3.017394891
OTU_209,0.006816284,0.006594892,0,0.002750926,0.000696262,0.003923299,0.007292806,0,0.024661628,0.009764314,0.009069335,0.053218786,0.156312416,0.011536154,0,0.011097424,0.022665115,0.012304832,0.021580627,0.00227154,0.001377562,0.002786136,0.001627353,0.003625389,0.009372266,0.024581349,0.005381031,0,0,0,0,0.001047845,0.010323291,0,0,0.02323906,0.006860357,0.009676561,0.081505369,0.009971226,0.002804656,0,0.002281855,0.002965658,0,0,0,0.00136598,0.008583264,0,0,0.012419112,0.002297953,0,0.015598343,0,0,0,0.001206571,2.305192351,0.046558805,0.054229935,3.00943592
OTU_96,0.120989043,0.011541061,1.099083875,0.011003703,0.007658887,0.072581041,0.071886232,0,0.008704104,0.319781279,0.039300452,0.057020128,0.012157632,0.003460846,0,0.065474803,0.338465723,0.015039239,0.06474188,0.00340731,0,0.022289089,0,0.000906347,0.003124089,0.003072669,0,0,0.000770624,0,0,0,0.04645481,0,0,0.009295624,0.034301787,0.036287104,0.012402991,0.001424461,0,0.002638,0.020536692,0.026690919,0,0,0,0,0,0,0,0.0052291,0,0,0.03802096,0,0,0,0.050072696,0,0,0.323571945,2.959387146
OTU_54,0.002556107,0.016487231,0,0,0,0.000980825,0.007292806,0.001897065,0,0,0,0,0,0,0.003027505,0.024414333,0,0,0,0.260091316,0.110204981,0,0.311638012,0.04441101,0.199941684,0.058380704,0.753344311,0.088470522,0.071668015,0.001596602,0.037350202,0,0,0.024829812,0.124921924,0,0,0,0,0,0.005609311,0,0,0.043496313,0.285035629,0.027270248,0.134564284,0.069664993,0.056017094,0.006718624,0,0.109811099,0,0.058007444,0,0,0,0,0.019305136,0,0,0,2.959005143
OTU_2438,0.000852036,0.029677015,0,0.004401481,0,0.028443921,0,0.121412175,0.368473735,0.07933505,0.012092447,0.03991409,0,0.044991002,0.001513752,0.014426652,0.007555038,0.061524158,0.029287993,0,0.090230328,0.072439541,0.279090961,0.080664896,0.126004915,0.116761407,0.089325111,0.272489207,0.076291758,0.255456389,0.007946851,0,0.008602743,0.002069151,0.006692246,0.006971718,0.010290536,0.00483828,0.001771856,0,0,0,0,0,0.184265457,0.081810744,0.057913743,0.011952327,0.000451751,0,0.002828374,0.006536375,0,0,0.108213502,0,0,0,0.009049282,0,0.068175394,0.023499638,2.90653503
OTU_90,0,0.024730846,0.000665305,0.004401481,0,0.000980825,0.167734542,0.011382391,0.01450684,0.028072402,0.028719561,0.005702013,0.012157632,0.038069309,0,0.120961925,0.003022015,0.038281699,0.0231221,0,0,0,0.020341907,0.013595207,0.676885908,0.015363343,1.109568549,0,0.064732401,0,0.003178741,0.001047845,0.001720549,0,0,0,0.010290536,0.007257421,0.001771856,0.001424461,0,0.006595001,0.029664111,0.07315289,0,0,0.001703345,0,0.003162255,0.002239541,0,0.00784365,0.006893858,0,0.010723861,0.011641669,0.008413826,0.006551148,0.21416635,0,0.064849765,0.009038322,2.906329201
OTU_409,0.002556107,0.136844014,0,0,0,0,0,0,0,0,0,0,0.001736805,0,0,0,0,0,0,0.398655248,0.064745426,0,0.262003759,0.039879275,0.008330903,0.02150868,0.410034546,0.003538821,0.006164991,0,0.27178232,0.926294612,0,0,0,0,0,0,0,0.004273383,0.005609311,0,0,0.079084205,0,0.009090083,0.040880289,0.001024485,0.067762614,0,0,0.057520099,0,0.082177213,0,0,0,0,0.002413142,0,0,0,2.903910331
OTU_2320,0.010224426,0.065948923,0,0.001650555,0,0.050022069,0.048965984,0,0.001450684,0,0,0,0,0,0.003027505,0.042170212,0,0.001367204,0,0.477023374,0.119847917,0,0.103336886,0.099698186,0.011454992,0.052235366,0.08394408,0.024771746,0.028513081,0,0.205028768,0.145650397,0,0,0.013384492,0,0,0,0,0.008546765,0.03926518,0,0,0.109729334,0.018714461,0.039390358,0.04428698,0.125328689,0.404768681,0.138851563,0,0.285639584,0,0.058007444,0.008774068,0,0,0,0.024734705,0,0,0,2.895754662
OTU_156,0.000852036,0,0,0,0,0.010789074,0.005209147,0.07967674,0.496133927,0.025631324,0.001511556,0.019006709,0.050367334,0.104979004,0.001513752,0.00443897,0,0.020508053,0.016956207,0.014765009,0.093674234,0.002786136,0.004882058,0.032628497,0.055192236,0.251958826,0,0.060159955,0,0.001596602,0.00158937,0,0,0,0.118229678,0.190560294,0.253833225,0.153615405,0.745951309,0.011395687,0,0,0,0,0.004318722,0,0.003406691,0,0,0,0,0.018955487,0,0,0.005849379,0,0,0,0.00663614,0,0.021616588,0,2.891175361
OTU_79,0.250498441,0.001648723,0.0133061,0.000550185,0.00278505,0,0.215658697,0,0,0,0.084647127,0.262292589,0,0.025379539,0.007568762,0.295191486,0.71319563,0.058789751,0.123317867,0.00795039,0.007576592,0.002786136,0.003254705,0,0.002082726,0.02150868,0.002152412,0,0,0,0.021456499,0.001047845,0.010323291,0,0,0,0,0.00120957,0.033665261,0,0.005609311,0,0,0.185847882,0.038868495,0,0,0.001024485,0.002710505,0.002239541,0,0.01307275,0,0.096679074,0.017548136,0,0,0,0.217786063,0,0,0.139190166,2.890420464
OTU_1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.877081601,0,0,2.877081601
OTU_1132,0.015336639,0.235767398,0.000665305,0,0,0.007846599,0.182320154,0,0,0.021969706,0,0,0,0,0,0,0,0,0,0.011357699,0.004132687,0,0.008950439,0.000906347,0.01770317,0.015363343,0.032286185,0,0.362963819,0.196382099,0.171651991,0.393989563,0,0.022760661,0.332381547,0,0,0,0.014174847,0.012820148,0.047679147,0,0,0.20463038,0.024472756,0.048480441,0.028956871,0.019123724,0.247559417,0,0,0.027452775,0,0,0.001949793,0,0,0,0.145995089,0,0,0,2.858030741
OTU_253,0.200228346,0.229172506,0.083828431,0.030810368,0.004873837,0.27365014,0.078137209,0,0.004352052,0.2550927,0.034765784,0.015205367,0,0,0.010596267,0.04549944,0.113325577,0.017773646,0.077073667,0.00340731,0.007576592,0,0.014646173,0.004531736,0.039571792,0.003072669,0.019371711,0,0.105575463,0.003193205,0.005562796,0.002095689,0.044734261,0,0,0.085984523,0.085754468,0.050801945,0.046068252,0.004273383,0.014023279,0.056717009,0.009127419,0.179916566,0,0.009090083,0.008516727,0.00136598,0.003614006,0.002239541,0.002828374,0.043793712,0.043661098,0.058007444,0.029246893,0.025223617,0.025241477,0.073700416,0.060931835,0.093215428,0,0.113882863,2.85495107
OTU_991,0.006816284,0.148385076,0.003326525,0.002200741,0,0.020597322,0.055216961,0.022764783,0.010154788,0.001220539,0.001511556,0.072225496,0.038209702,0.003460846,0,0,0.001511008,0.002734407,0.001541473,0.00795039,0.019974653,0.002786136,0.042311166,0.002719041,0.018744533,0.024581349,0.036591009,0.120319909,0.19573845,0.027142241,0.004768111,0,0,0.167601233,0.011153743,0.146406079,0.07889411,0.094346469,0.023034126,0.05128059,0.064507082,0.002638,0.009127419,0,0.136759519,0.01212011,0.493970157,0.186456306,0.004517508,0.087342112,0,0.0313746,0.055150861,0.004833954,0.053619303,0.005820835,0.176690338,0.039306889,0,0,0,0,2.832455838
OTU_246,0.000852036,0.008243615,0,0.000550185,0,0.019616497,0.027087566,0,0.013056156,0.040277795,0.009069335,0,0,0,0,0,0,0,0,0.010221929,0.025484902,0,0.100082181,0.003625389,0.157245803,0.006145337,0.099010967,0.063698776,0.05240242,0.287388437,0.008741537,0.130980573,0,0.082766041,0.084768448,0,0,0.006047851,0,0.002848922,0.081335016,0,0.002281855,0.014828288,0.240408839,0.130291186,0.698371602,0.257487279,0.132814723,0.004479083,0,0.009804562,0,0.014501861,0.003899586,0,0,0,0.001206571,0,0,0,2.831923149
OTU_692,0.003408142,0,0.336644335,0,0.002088787,0.000980825,0.001041829,0,0,0.032954559,0.004534668,0,0.008684023,0.001153615,0.092338899,0.012207167,0.016621085,0,0.00462442,0.00113577,0,0,0,0,0.015620444,0,0.051657896,0,0,0,0.011920277,0.003143534,0.005161646,0.006207453,1.947443562,0,0,0,0.106311351,0.002848922,0,0,0,0.025702367,0,0,0.008516727,0.056005191,0.000903502,0,0,0.009804562,0,0.014501861,0.000974896,0,0,0,0.02413142,0,0,0.018076645,2.827350378
OTU_364,0.056234344,0.056056584,0.03326525,0.004401481,0.006266362,0.084350939,0.043756837,0.077779675,0.01450684,0.078114511,0.102785797,0.013304697,0.001736805,0.099210927,0.004541257,0.03218253,0.095193485,0.013672035,0.0693663,0.034073098,0.023418559,0.052936588,0.037429108,0.032628497,0.013537718,0.113688739,0.01399068,0.070776417,0.120217316,0,0.015099018,0.01152629,0.032690422,0.004138302,0,0.048802026,0.061743217,0.084669908,0.02126227,0.027064756,0.022437246,0.006595001,0,0.173985251,0,0.015150138,0.086870614,0.005805416,0.031170802,0,0,0.019609125,0,0.425387925,0.023397514,0,0,0.001637787,0.072997545,0,0.20785181,0.018076645,2.817392405
OTU_6725,0.075831161,0.028028292,0.00399183,0.002750926,0,0.272669315,0.009376465,0.053117827,0.12330814,0.093981521,0.007557779,0.374432175,0.192785314,0.069216926,0.003027505,0.068804031,0.034753177,0.030078477,0.0693663,0.00454308,0.053036147,0.005572272,0.002441029,0,0.004165452,0.018436012,0,0.138014014,0.037760567,0,0,0,0.003441097,0.091042645,0.004461497,0.069717181,0.195520187,0.067735927,0.017718558,0,0,0.006595001,0,0,0.008637443,0,0.003406691,0.047467814,0,0.085102571,0,0.029413687,0,0,0.359736778,0,0,0,0.018098565,0,0.018290959,0.007230658,2.810662991
OTU_38,0.188299848,0.001648723,1.177589866,0.032460923,0.126719768,0.047079594,0.097931969,0,0,0.012205392,0.004534668,0.114040256,0.001736805,0,0.028761296,0.029963046,0.095193485,0.001367204,0.00924884,0,0.002755125,0,0,0.000906347,0,0.003072669,0,0,0,0,0.003178741,0,0.227112403,0,0,0,0,0.009676561,0,0,0,0.101563015,0.002281855,0.086004073,0,0,0.005110036,0.001024485,0,0,0,0.01830185,0,0.033837676,0.041920546,0,0,0,0.108591389,0,0,0.191612437,2.805730888
OTU_557,0.002556107,0.006594892,0,0,0,0,0,0,0,0,0,0,0.003473609,0.001153615,0.004541257,0.001109742,0,0,0.006165893,0,0,0,0,0,0,0,0,0,0.002311871,0,0,0.002095689,0.001720549,0.002069151,0,0.004647812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261455,0.006893858,0,0.000974896,0,0.00336553,0.009826722,0.006032855,2.725921447,0,0.003615329,2.797685376
OTU_3371,0.034081421,0.041218077,0.011310185,0.001650555,0.00278505,0.026482272,0.029171225,0.041735435,0.046421888,0.041498334,0,0.153954346,0.07120899,0.06575608,0.010596267,0.043279955,0.052885269,0.02324246,0.024663573,0.012493469,0.008265374,0.008358409,0.001627353,0.001812694,0.002082726,0.02150868,0,0.03892703,0.089392363,0.001596602,0.000794685,0,0.025808228,0.126218213,0,0.299783877,0.394470552,0.447540944,0.014174847,0.03418706,0,0.002638,0.043355239,0.000988553,0.012956165,0.006060055,0.074947196,0.05054127,0,0.008958165,0,0.00784365,0.004595905,0.004833954,0.038995857,0.027163895,0.016827651,0.006551148,0.070584403,0.123447459,0.043233176,0.001807664,2.797313891
OTU_211,0.006816284,0.008243615,0,0.001650555,0,0.060811142,0.045840496,0,0,0.004882157,0.004534668,0.001900671,0,0.005768077,0.003027505,0.00443897,0,0,0,0.035208868,0.008265374,0,0.064280425,0.013595207,0,0.02150868,0.023676535,0.41050322,0.250452741,0,0.018277758,1.030031226,0,0,0,0,0,0,0,0.005697843,0,0,0,0.075129995,0,0.021210193,0.008516727,0,0.255239179,0.011197707,0,0.306555984,0,0,0.019497928,0,0,0,0.069981117,0,0,0,2.79674085
OTU_875,0.014484604,0.130249122,0,0.00110037,0,0.008827424,0,0.791076205,0,0,0.001511556,0,0,0,0.045412573,0,0.021154108,0,0,0.00227154,0,0.013930681,0.043938519,0.009969819,0.121839463,0.451682286,0.029057566,0,0.43771433,0.087813134,0.015099018,0.008382757,0.013764388,0.078627739,0,0,0.003430179,0.020562692,0,0,0,0,0,0,0.010077017,0.006060055,0.034066907,0,0,0.378482487,0,0.009150925,0,0,0,0,0,0,0,0,0.006651258,0,2.796388721
OTU_144,0,0.211036552,0,0,0,0,0.029171225,0,0,0.001220539,0.031742673,0,0,0.820220571,0,0,0,0.005468814,0,0.047702337,0.011020498,0,0.263631112,0.103323575,0.291581622,0.027654018,0.656485756,0.003538821,0.003853119,0,0.000794685,0.019909047,0,0,0,0,0,0,0,0,0,0,0,0.147294332,0,0.018180165,0,0,0.000451751,0,0,0.089548336,0,0,0,0,0,0,0.003016427,0,0,0,2.786845976
OTU_111,0,0.118708061,0,0.003301111,0,0.000980825,0,0.043632501,0.153772504,0.018308089,0.037788896,0,0,0.011536154,0,0.009987682,0.061951315,0.154493998,0.03699536,0.145378552,0.435309676,0.061294996,0.077299246,0.300907253,0.087474487,0.147488093,0.072105813,0.548517234,0.002311871,0,0.00158937,0,0.010323291,0,0.002230749,0,0.003430179,0,0.124029909,0,0,0,0,0.005931315,0,0.015150138,0.003406691,0.00204897,0.003614006,0,0,0.004575462,0,0,0.034121375,0,0,0,0.008445997,0,0.029930661,0,2.778371829
OTU_2326,0.027265136,0,0.017963235,0.01925648,0.002088787,0.00196165,0.004167318,0,0.233560124,0.014646471,0.003023112,0.459962367,0.013894437,0.069216926,0.001513752,0.065474803,0.145056738,0.049219327,0.349914448,0.00113577,0,0.064081132,0,0,0,0,0,0,0.000770624,0,0.003178741,0,0.08086578,0,0,0.67160884,0.089184647,0.133052713,0.031893405,0.015669069,0,0.002638,0,0.001977105,0,0,0,0,0,0.017916331,0,0.008497287,0,0,0.015598343,0,0,0,0.028354418,0,0.108082941,0.025307303,2.777997561
OTU_52,0.195968168,0.013189785,0.00532244,0.020907035,0,0.087293414,0.027087566,0,0,0.025631324,0.031742673,0,0.142417979,0,0.264906677,0.096547591,0.069506354,0.017773646,0,0,0,0.008358409,0.021155583,0,0.013537718,0,0.005381031,0,0.010788733,0,0,0,0.086027426,0,0,0,0,0.019353122,0.001771856,0,0.008413967,0.007914001,0.006845564,0.008896973,0,0,0.124344212,0,0.042916322,0,0,1.197463887,0,0.014501861,0.153058738,0,0,0,0.041626699,0.002519336,0,0.001807664,2.774977753
OTU_308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005562796,0,0,0,0.013384492,0,0.013720715,0.00483828,0,0,0,0,0,0,0.380047506,1.339272187,0.747768618,0.248608408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.753203002
OTU_98,2.027844521,0.001648723,0.463717591,0.000550185,0.068233721,0,0,0,0.002901368,0.002441078,0,0.001900671,0,0,0,0.002219485,0.102748523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027528776,0,0,0,0,0,0,0,0,0.002638,0,0.002965658,0,0,0,0,0,0,0,0.000653637,0,0,0,0,0,0,0.031974131,0,0,0,2.73996607
OTU_161,0.165294889,0.004946169,0.796370096,0.011003703,0.025761711,0.088274239,0.206282232,0,0,0.069570736,0.048369787,0.051318115,0.015631242,0.049605464,0.007568762,0.024414333,0.154122784,0,0.010790313,0.012493469,0,0.011144545,0.000813676,0,0,0,0,0,0,0,0,0,0.08086578,0,0,0.004647812,0,0.009676561,0.003543712,0,0.053288459,0.110796017,0,0.329188003,0,0,0,0,0,0.006718624,0,0.093470161,0,0.009667907,0.037046064,0,0,0,0.158060799,0,0,0.086767896,2.737514061
OTU_3515,0.000852036,0.014838508,0,0,0,0.00196165,0,0.009485326,0,0,0,0.077927508,0,0,0,0.002219485,0,0.001367204,0.001541473,0.00681462,0,0.005572272,0,0,0,0.003072669,0,0,0,0,0.002384055,0,0,0.016553208,0,0.030210778,0.017150894,0.082250768,0,0,0,0,0,0,0.015835313,0,0.006813381,0.009903357,0,0.002239541,0,0.00261455,0.496357745,0.024169768,0,0.655814044,0.299532191,0.933538603,0.004222998,0,0,0,2.725243946
OTU_124,0.062198592,0,0.484342047,0.026408887,1.086865705,0.005884949,0.010418295,0,0,0,0.007557779,0.001900671,0,0,0,0.003329227,0.067995346,0.002734407,0.001541473,0.030665788,0.002755125,0.008358409,0.003254705,0.016314249,0,0.003072669,0.008609649,0,0,0,0.007152166,0,0.048175358,0,0,0,0,0,0.001771856,0,0,0.023742004,0.020536692,0.023725261,0,0,0,0.001024485,0.003162255,0.020155872,0,0.040525525,0,0.009667907,0.008774068,0,0,0,0.03076756,0,0,0.636297903,2.709686885
OTU_867,0,0.003297446,0,0.004951666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667832724,1.096539564,0,0.001627353,0.007250777,0,0,0,0.665298323,0,0,0.100130328,0.006287068,0,0,0.008922995,0,0,0,0,0,0,0,0,0,0.005758296,0.018180165,0.008516727,0.086056756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.680650187
OTU_192,0,0,0,0.490214957,1.696791623,0,0,0,0,0,0,0,0,0.001153615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005276001,0.470062066,0,0.001439574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.664937836
OTU_899,0.009372391,0.004946169,0,0.000550185,0,0.005884949,0.002083659,0.041735435,0.004352052,0.002441078,0.006046223,0.076026837,0.915296038,0.019611462,0.425364436,0.028853303,0,0.001367204,0.00462442,0,0,0.027861362,0,0,0,0,0,0.003538821,0.015412476,0,0,0,0.005161646,0.010345755,0,0.18126467,0.209240901,0.365290176,0,0.001424461,0,0,0,0,0,0.003030028,0,0,0,0,0,0.001960912,0.020681573,0.004833954,0.007799171,0.217311162,0.00673106,0.009826722,0.001206571,0,0.008314072,0,2.649791337
OTU_149,0.002556107,0,1.009933004,0.013204443,0.015317774,0,0,0,0,0,0.001511556,0,0,0,0,0,0,0,0.012331787,0,0,0,0,0,0,0,0,0,0.000770624,0,0,0,0.058498649,0,0,0,0,0,0,0,0,0.005276001,0.21905805,0,0,0,0,0,0,0,0,0.0104582,0,0,0,0.003880556,0.013462121,0,0.000603285,0.911999597,0,0.368763557,2.647625312
