Kingdom,Phylum,Class,Order,Family,Genus,Species,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S2,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S3,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S4,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S5,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S6,S60,S61,S62,S7,S8,S9,totals
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Azospirillum sp,0.261551874455,0.0800471857095,0.177139483057,0.0103286578942,0.0137458619228,0.00747289208397,0.271683760103,0.191732196759,0.0324675324675,0.100465490104,0.205780945502,0.269379364123,0.625736160188,0.0706844611993,0.731051924445,0.0203886388231,0.329653372985,0.555328228211,0.64779712172,0.587366583876,0.0808311027483,0.0705711167697,0.642465395665,0.121048970632,0.257562083616,0.132741036694,0.224876502249,0.0965250965251,0.0334858801205,0.0177068818181,0.00355328145542,0.0512538898041,0.0297450846248,0.305912389452,0,0,0.0306551849065,0.086352396279,0.0323498964803,0.0238085790246,0.0110304931856,0.154467088545,0.0374334280512,0.0191855724495,1.01571550604,0,0.0251898233114,0.027012912172,0.0243052742445,0.221449750603,0,0.225499598248,0.159115347729,0,0.0576973511671,0.26422065647,0,0.00161077284881,0,0,0.58523378111,0.526957682307,10.7873715429749
Bacteria,Nitrospirae,Nitrospira (class),Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp,0.278563378485,0.331774519717,0.0933315555894,0.0523318666639,0.0618563786527,0.783906379608,0.0122257692046,0.147685611017,0.0507305194805,0.023441947691,0.0436092069938,0.155956473966,0.0466234786023,0.11612447197,0.296372401802,0.302692868681,0.2917783046,0.444262582569,0.362545548235,0.255084916426,0.343200911669,0.192797380866,0.127970749543,0.174346651731,0.358964478741,0.136683839764,0.154833001548,0.289575289575,0.0744130669346,0.00692877984187,0.079948832747,0.170236133992,0.0307365874456,0.492219934907,0.0183677217902,0.0389823020349,0.103112894686,0.0471013070613,0.0414078674948,0.156739811912,0.0428963623885,0.00996561861578,0.00340303891375,0.0719458966857,0.183718127245,0.320036402245,0.453416819605,0.0558266851555,0.286119982773,0.179395591234,0.042404967439,0,0.49260367927,0,0.687123000262,0.330096809303,0,0.00161077284881,0,0,0.131208997188,0.18869227052,10.6699307459305
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter sp,0.255172560444,0.218023255814,0.798080036571,0.537778787691,0.00572744246784,0.00672560287557,0.34096311893,0.00647743907969,0.54788961039,0.23107062724,0.194878643754,0.946372239748,0,0,0.125135014094,0.0250937093207,0.514820373981,0.192903489799,0.853914387721,0.112438746056,0.00132510004505,0,0.574562548968,0.0252938147589,0,0.0801703290926,0.283860502839,0,0,0.772174020155,0,0.0054914881933,0.00198300564165,0.00230009315377,0,0,0.0752445447705,0.600541665031,0.34549689441,0,0,0,0.0102091167412,0,1.24507062031,0,0.0179927309367,0.00180086081147,0,0,0.102983492352,0.00259194940515,0.0544915574414,0,0,0.244171392565,0,0,0,0,0.0749765698219,0.112755137262,10.5489525206824
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Dietziaceae,Dietzia,Dietzia sp,0.0361494460629,0.453951803168,0.114283537456,0.121878163151,0.0916390794854,0.0612777150885,0.146709230456,0.04145561011,0.0527597402597,0.281303372292,0.117199743796,0.127600751427,0.559481743227,0.0201955603427,0.110645696673,0.108216621446,0.136069690126,0.245513532472,0.0828149729471,0.203061018997,0.00265020009011,0.0982175336486,0.138417341342,0.00813015474395,0.00811219160997,0.0893702029229,0.0294920002949,0.0280596210829,0.0372065334673,0.0384932213437,0.00355328145542,0.00457624016108,0.00198300564165,0.0138005589226,0.159186922182,0.296265495465,2.25454950812,1.31883659772,0.709109730849,0.186500535693,0.0257378174331,0.00249140465394,0.0119106361981,0,0.0971248698176,0,0.0611752851848,0.0216103297376,0.0660932896123,0.0298105433504,0.0121157049826,0.549493273891,0.0995379115929,0.0292318762367,0,0.098814229249,0.0397593693818,0.186849650462,0.0154945071972,0,0.17702801208,0.285339531031,10.3483361478314
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium sp,0.246666808429,0.289644421975,0.199996190549,0.13082966666,0.0229097698714,0.0149457841679,0.612646879033,0.106230000907,0.0385551948052,0.048558320217,0.0776788999578,0.124056286109,0.0441696113074,0.0168296336189,0.150162016913,0.00313671366509,0.0715417958394,0.40334366049,0.114100629394,0.174531784923,0.103357803514,0.05092761004,0.107077565944,0.269198457077,0.139935305272,0.226054042687,0.210130502101,0.178459190087,0.736689362652,0.713664323713,1.41775930071,0.0915248032217,0.0257790733415,0.476119282831,0.0306128696504,0,0.192291614414,0.102052831966,0.0556418219462,0.0436490615452,0.00122561035396,0.159449897852,0.294362866039,0.0551585207924,0.134570602759,0.0106173214015,0.136744755119,0.0882421797619,0.0183355577634,0.0585564244383,0.0242314099652,0.00259194940515,0.205614810079,0.00224860586436,0.0576973511671,0.138196711921,0,0,0,0,0.162449234614,0.685735324574,10.2974880254154
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea thiooxidans,0.0276436940481,0.109538254129,0.0076189024971,0.0185915842095,0.00744567520819,0,0.186103375671,0.0142503659753,0.0344967532468,0.232745052075,0.106297442047,0.928649913161,0.640459363958,0.304616368502,0.393845991728,0.0846912689575,0.482556426838,0.473490384053,0.480326843093,1.17641135799,0,0,0.310786106033,0,0,0.00262853538009,0,0,0,0,0,0.000915248032217,0.000991502820826,0.00115004657689,0,0,0.0696708747875,0.102052831966,0.0530538302277,0.251974128011,0.113981762918,0,0.00170151945687,0,0.392010016734,0,0,0,0.000852816640158,0,0.272603362108,0,0.0145310819844,0.00224860586436,0,0.0823451910408,0,0,0,0,2.25346245965,0.662724072071,10.2967034421971
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp,0.27005762647,0.175893158072,0.529513723548,0.174210029815,0.0400920972749,0.620997332178,0.0461862392176,0.273347929163,0.018262987013,0.775258698637,0.550566238297,0.0496225144437,0.0441696113074,0,0.554545694038,0.00156835683255,0.203403145033,0.0720952436624,0.235562589716,0.229912062831,0.0212016007209,0.00363768643143,0.19065030034,0.273715209713,0.424876035572,0.136683839764,0.243309002433,0.130196641825,0.00372065334673,0.0169370173912,0,0.0219659527732,0.158640451332,0.197808011224,0.140819200392,0.0363834818992,0.22294679932,0.0981277230443,0.135869565217,0.178564342685,0.00490244141583,0.0373710698092,0.24501880179,0.00479639311238,0.107656482207,0.0439860458062,0.352657526359,0.030614633795,0.0230260492843,0.0106466226251,0.051491746176,0,0.655351797495,0.00674581759309,0.372410175715,0.141060892479,0,0,0,0,0.0583151098615,0.266930529029,9.91430092752611
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp,0,0.00631951466127,0.0152378049942,0.000688577192946,0.266326074755,2.0288902008,0.0081505128031,0,0.00405844155844,0,0.00817672631134,0,0.0368080094229,0.00168296336189,0.0144893174214,0,0.00140278031058,0,0,0.00503457071894,0,0,0.0287281274484,0,0,0.00788560614026,0.0147460001475,0,0,0.0230959328062,0,0,0,0.00230009315377,0,0,0.0585235348215,0.0902775052008,0.152691511387,0,0.00245122070791,0,0.0221197529394,0.237421459063,0.00117017915443,0,0,0,0,0.000532331131257,0,0,0.0116248655875,0.611620795107,0.0629425649095,0.00286418055794,2.67079242152,0.541219677201,2.72548381599,0.15917563775,0,0.0115056262512,9.83521742496337
Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Thermosporotrichaceae,Thermosporothrix,Thermosporothrix sp,0.0085057520148,0.00105325244355,0.0495228662311,0.000688577192946,0.00114548849357,0,0,0,0,0,0,0,0,0.00336592672378,0.00131721067468,0,0,0,0.0386469873753,0.00335638047929,0.757957225771,5.08330301928,0.00261164794986,0.435414954065,0.0395469340986,0.00262853538009,0.0258055002581,0.464667325132,0.286490307698,0.0146274241106,0.0195430480048,0.245286472634,0.0257790733415,0.00460018630755,0.00204085797669,0.291067855194,0,0,0.00388198757764,0,0.0208353760173,0,0,0,0,0,0.651336859909,0.12245853518,0.0255844992047,0.974698301331,0.0121157049826,0,0.0377808131593,0,0.0786782061369,0.00214813541846,0,0,0,0,0,0,9.73780265055476
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Chelatococcus,Chelatococcus sp,0.225402428392,0.153774856758,0.0323803356127,0.117058122801,0.0962210334597,0.0321334359611,0.240440127691,0.463784638105,0.101461038961,0.0837212417535,0.288910996334,0.315457413249,0.206124852768,0.0134637068951,0.213388129297,0.00941014099528,0.270736599941,0.483232984548,0.265007913431,0.23494663355,0.0636048021626,0.125863950527,0.0940193261948,0.0271005158132,0.0324487664399,0.111712753654,0.114281501143,0.326613989405,0.0855750269747,0.00153972885375,0.012436485094,0.033864177192,0.0515581466829,0.489919841754,0,0,0.16721009949,0.325784040507,0.173395445135,0.196420776953,0.0208353760173,0.159449897852,0.013612155655,0.119909827809,0.211802426952,0.0151676020021,0,0,0.00724894144135,0.400313010705,0.23625624716,0,0.0675695312273,0.0314804821011,0.0104904274849,0.274245288423,0.129650117549,0.00966463709288,0.00929670431832,0,1.42872019161,0.262328278528,9.68844714840748
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp,0.0680460161184,0.0505561172902,0.0799984762195,0.0241002017531,0.00859116370176,0.0231659654603,0.0271683760103,0.0880931714837,0.00608766233766,0.0653025685677,0.0626882350536,0.0992450288874,0.051531213192,0,0.0276614241682,0.0784178416273,0.0547084321124,0.177315329008,0.14538628584,0.0553802779083,0.210690907163,0.207348126591,0.410028728127,1.27372424322,0.287982802154,0.91210177689,0.269114502691,1.08871329802,0.111619600402,0.150893427667,0.422840493195,0.505216913784,0.0961757736201,0.138005589226,0.00816343190677,0.11954572624,0.0027868349915,0,0.00388198757764,0.0615054958137,0.00245122070791,0,0.0255227918531,0,0.10297576559,0.203245866828,0.259095325489,0.0342163554179,0.0690781478528,0.074526358376,0.00605785249129,0,0.0980848033945,0,0.194072908471,0.289998281492,0,0,0,0,0.0104134124753,0.582184688313,9.42570722477133
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Balneimonas,Balneimonas sp,0.0616667021073,0,0,0.000688577192946,0.00114548849357,0,0.0339604700129,0.00647743907969,0.00405844155844,0.222698503064,0.070864961365,0.935738843795,0.193855516294,0.00168296336189,0.189678337153,0.034503850316,0.200597584412,1.06194345395,0.34966321911,1.28381553333,0,0,1.96134761034,0.159893043298,0.00507011975623,0.180054673536,0.0147460001475,0.0549968573224,0,0,0.0106598443663,0,0,0.0080503260382,0,0,0.005573669983,0.0196255446089,0.00646997929607,0.240069838498,0.127463476811,0,0,0,0.154463648385,0,0.010795638562,0,0,0.00159699339377,0,0,0,0,0,0.0787649653434,0,0,0,0,1.03925856503,0.595991439814,9.32724354193256
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp,0.0616667021073,0.0273845635322,0.118092988705,1.4639151122,0.164377598827,0.183085856057,0.0380357264145,0.156754025728,0.00608766233766,0.140651686146,0.275283119149,0.0921560982526,0.017177071064,0,0.0843014831792,0,0.0617223336653,0.0487130024746,0.0386469873753,0.302074243136,0.0331275011263,0.0109130592943,0.216766779838,0.0216804126505,0.0253505987811,0.0381137630113,0.0147460001475,0.0617311663823,0.0111619600402,0.132416681422,0.012436485094,0.0247116968699,0.0941927679784,0.181707359148,0,0,0.178357439456,0.153079247949,0.060817805383,0.0555533510575,0.00857927247769,0.0323882605013,0.00850759728437,0.561177994148,0.0257439413974,0.00455028060064,0.0143941847494,0.0054025824344,0.0601235731312,0.28373249296,0.0302892624565,0,0.0791943968148,0.0112430293218,0.167846839759,0.0386664375322,0.140022126953,1.0856609001,0.0185934086366,0.797972605035,0.104134124753,0.93195572635,9.01716937337626
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,Phyllobacterium sp,0.129712718226,0.209597236266,0.0857126530923,4.56320105765,0.0412375857685,0.0366171712114,1.15737281804,0.0544104882694,0.00202922077922,0.0217675228559,0.183976342005,0.0354446531741,0.017177071064,0,0.0052688426987,0.177224322078,0.0505000911807,0.270844293759,0.0184033273216,0.0318856145533,0.00795060027032,0,0.574562548968,0.0108402063253,0,0.0446851014615,0.055297500553,0.0628535512256,0,0,0,0.00183049606443,0.00892352538743,0.288661690798,0.00204085797669,0,0.022294679932,0.0392510892177,0.0207039337474,0.00595214475616,0.00367683106187,0.104638995466,0.0204182334825,0.0335747517867,0.0397860912506,0,0.00359854618734,0,0,0.172475286527,0.0151446312282,0,0.10244412799,0,0.0262260687123,0.134616486223,0,0,0,0,0,0.0805393837587,8.97537039035086
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas argentinensis,0.0935632721628,0,0.00190472562427,0.000688577192946,5.59800226807,0.693484385392,0.042110982816,0.00129548781594,0,0,0,0,0,0,0.00131721067468,0,0,0.0272792813858,0,0,0,0,1.66623139201,0,0,0,0,0,0,0.00153972885375,0.00355328145542,0,0,0.00115004657689,0,0,0,0,0,0.00396809650411,0,0,0.0221197529394,0.196652117608,0,0.0136508418019,0,0,0,0,0.578524912918,0,0,0,0.00524521374246,0,0,0.00161077284881,0,0,0,0.0138067515015,8.96701052270173
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus sp,0.0021264380037,0,0.0457134149826,0,0,0,0,0.0103639025275,0,0,0.0286185420897,0,0,0,0,0,0,0,0,0,0.00397530013516,0,0,0.00180670105421,0,0.00131426769004,0,0.188560653677,0,0.00153972885375,0,0.0146439685155,6.28513638121,0.434717606063,0,1.18506198186,0,0.00392510892177,0,0,0.00490244141583,0.154467088545,0,0,0.00234035830886,0.194145305627,0.0395840080607,0,0.00426408320079,0.299170095766,0,0,0,0,0,0,0,0,0,0,0,0,8.90637737650811
Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Solibacter,Solibacter sp,0.150977098263,0.125337040782,0.409516009219,0.0220344701743,0.00572744246784,0.0209240978351,0.0896556408341,0.211164513998,0.0263798701299,0.304745319983,0.155357799916,0.0602559103959,0.051531213192,0.0134637068951,0.138307120841,0.00784178416273,0.0490973108701,0.0253307612868,0.126982958519,0.0671276095858,0.229242307794,0.210985813023,0.0626795507966,0.393860829818,0.375188861961,0.370623488592,0.302293003023,0.411915237497,0.230680507497,0.124718037154,1.04288810717,0.461285008237,0.122946349782,0.174807079687,0.0489805914406,0.103952805426,0.0640972048045,0.0314008713742,0.0155279503106,0.0178564342685,0.00367683106187,0.00747421396183,0.00170151945687,0,0.186058485554,0.229030790232,0.345460433985,0.18368780277,0.21363056836,0.150649710146,0.0272603362108,0,0.101717573891,0,0.115394702334,0.0644440625537,0,0,0,0,0.0270748724357,0,8.51494962195944
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nocardioidaceae,Kribbella,Kribbella sp,0.0191379420333,0.0337040781935,0.00190472562427,2.58423020513,0,0,0.00543367520206,0.0297962197666,0,0.0586048692274,0.222134398125,0.00708893063481,0.181586179819,0,0.0052688426987,0.117626762441,0.0406806290067,0.0857348843553,0.0478486510361,0.0889440827012,0.11528370392,0.000727537286286,0.0391747192478,0,0.00202804790249,0,0.0294920002949,0.00112238484332,0,0.000769864426874,0,0.0567453779974,0,0.0977539590353,0,0,0,0.00785021784355,0.00388198757764,0.140867425896,0,0,0,0,0,0,0,0.00180086081147,0,0,0,0,0.0617570984335,0.00224860586436,4.07028586415,0.163974336942,0,0,0.00154945071972,0,0.0145787774654,0.0782382585084,8.41835815344819
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micromonosporaceae,Actinoplanes,Actinoplanes sp,0.0935632721628,0.419194472531,0.0685701224739,0.0392488999979,0.0486832609766,0.744300051563,0.308361067717,0.367918539726,0.0791396103896,0.37339673822,0.22622276128,0.102789494205,0.0760698861406,0.060586681028,0.0671777444084,0.0486190618089,0.232861531556,0.296175055046,0.141705620376,0.169497214204,0.225267007659,0.12149872681,0.0887960302951,0.0849149495479,0.0527292454648,0.116969824414,0.213817002138,0.0954027116818,0.0669717602411,0.0454220011856,0.0852787549302,0.194947830862,0.0763457172036,0.188607638609,0.126533194555,0.0441799423062,0.25917565421,0.211955881776,0.0646997929607,0.488075870005,0.00245122070791,0.0573023070407,0.0323288696806,0.00239819655619,0.216483143569,0.021234642803,0.0431825542481,0.0324154946064,0.0503161817693,0.161828663902,0.254429804634,0,0.115522101776,0,0.068187778652,0.235578850891,0,0,0,0,0.0728938873269,0.0483236302552,8.230547951084
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Meganema,Meganema sp,0.0170115040296,0.491868891136,0,0.583913459618,0.700466213817,4.46729488779,0.0271683760103,0.0116593903434,0,0,0,0,0.0417157440126,0,0,0.00784178416273,0.046291750249,0.216285730987,0.00920166366079,0.00503457071894,0.00265020009011,0.00145507457257,0.0522329589971,0.000903350527105,0.0192664550737,0,0,0,0.0297652267738,0.00153972885375,0.00177664072771,0,0,0.0253010246915,0.0163268638135,0,0.011147339966,0.00785021784355,0.0297619047619,0,0,0,0.214391451566,0.0599549139047,0.00234035830886,0,0,0,0.238362250924,0.000532331131257,0.393760411934,0,0.135139062455,0,0,0.164690382082,0,0,0,0,0,0.0966472605104,8.13011369438551
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Microbacteriaceae,Agrococcus,Agrococcus sp,0,0,0,0.00413146315768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846850869562,0,0,0,0,0.00204085797669,0,0,0,0,0,0,0,0.0255227918531,0,0,0,0,0,0,0,0,4.22487753039,0.00363277049609,0,0,0,0,0,0,3.73224982197,0.00416536499011,0,8.00508910952929
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261753905137,0,0,0,0,0,0,0,0,0,0,0,0,0.0204182334825,0,0.00117017915443,0,0,0,0,0,0,3.32806303621,0,0.00224860586436,0,0,0,0.00483231854644,0,4.3647635404,0.00208268249505,0,7.74975398666648
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Flavisolibacter,Flavisolibacter ginsengisoli,0.0531609500925,0.00526626221773,0.00571417687282,0,0,0,0,0.00129548781594,0.0324675324675,0.284652221962,0,0.155956473966,0.0392618767177,0.00841481680944,0.221291393345,0,0.0505000911807,0.0448159622767,0.150907284037,0.253406726186,0.00662550022527,0.0167333575846,0.0104465917994,0.0361340210842,0.229169412982,0.0459993691515,0.158519501585,0.0258148513962,0.0334858801205,0.0146274241106,0,0,0,0.00115004657689,0,0,0.122620739626,0.086352396279,0.036231884058,0.00198404825205,4.57520345132,0,0.00170151945687,0,0.0561685994126,0,0,0.342163554179,0.189751702435,0.00106466226251,0,0,0.0479525705484,0,0,0.0186171736266,0,0,0,0,0.333229199209,0.00920450100099,7.70806321422921
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylocystis,Methylocystis heyeri,0.0361494460629,0.00737276710482,0.129521342451,0.00206573157884,0.00229097698714,0,0.475446580181,0.468966589369,0.00811688311688,0.165768058672,0.212594884095,0.0141778612696,0.00490773458971,0,0.0381991095656,0,0.0056111212423,0.0798893240584,0,0.00335638047929,0.0530040018021,0.0793015642052,0.00522329589971,0.88618686709,0.0922761795634,0.888444958469,0.0995355009954,0.567926730717,0.100457640362,0.401869230828,1.20100913193,0.0814570748673,0.0158640451332,0.0678527480363,0.0244902957203,0.0389823020349,0,0,0.00258799171843,0.00198404825205,0.00612805176978,0.0772335442723,0.00170151945687,0,0.133400423605,0.0273016836038,0.151138939868,0.1098525095,0.16032952835,0.306090400473,0.11812812358,0,0.136592170653,0.0652095700666,0.00524521374246,0.025061579882,0,0.0418800940691,0.00464835215916,0.0293218280065,0.00416536499011,0.00230112525025,7.6686184217457
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium magnum,0.0127586280222,0.274898887765,0.1961867393,0,0.323600499433,0.00149457841679,2.3717992257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145507457257,0.00261164794986,0,0,0,0,0,0,0,0,0.00183049606443,0.022804564879,0,0,0,0,0,0,0,0,0,0.324990216263,0.940093050026,3.1302292381,0,0.00359854618734,0.0054025824344,0.00511689984095,0,0.00908677873694,0,0,0,0,0,0,0,0,0,0,0,7.62795765369148
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella,Methylocella sp,0.0340230080592,0.0895264577014,0.0152378049942,0.00413146315768,0.00458195397427,0.00672560287557,0.171160768865,0.173595367336,0,0,0.148543861323,0,0,0.0100977801713,0.0052688426987,0.00156835683255,0.0056111212423,0,0.00736133092863,0,0.160337105451,0.040742088032,0.0156698876991,0.0677512895329,0.0233225508787,0.0525707076017,0.0331785003318,0.0628535512256,0.00744130669346,0.0292548482212,0.143907898945,4.72267984624,0.0485836382205,0.446218071832,0.0163268638135,0.267678473973,0.0139341749575,0.0196255446089,0.0116459627329,0,0.00980488283165,0.117096018735,0.095285089585,0,0.0667002118024,0.0455028060064,0.0179927309367,0.0414197986638,0.0609763897713,0.145858729964,0.0878388611237,0,0.0174372983812,0,0,0.0558515208799,0,0,0,0,0,0,7.62292036983161
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter sp,0.0467816360814,0.196958206943,0.161901678063,0.0117058122801,0.0904935909919,0.00149457841679,0.171160768865,0.191732196759,0.00202922077922,0.0552560195573,0.117199743796,0,0,0,0,0.00156835683255,0.0336667274538,0.00584556029695,0.00552099819647,0.0419547559911,0.104682903559,0.0218261185886,0.0966309741447,0.294492271836,0.00507011975623,0.165597728945,0,0.453443476699,0.174870707296,0.501181741895,0.142131258217,0.0292879370309,0.0277620789831,0.468068956793,0.0224494377436,0.00259882013566,0.0362288548895,0.0235506535306,0.109989648033,0.00595214475616,0.0147073242475,0.0523194977328,0,0,0.0526580619493,0.0424692856059,0.0251898233114,0.372778187974,0.0383767488071,1.22808791981,0.00605785249129,0.00259194940515,0.106076898486,0.0269832703724,1.73616574875,0.0787649653434,0,0.00161077284881,0.0077472535986,0,0,0.00230112525025,7.61597237011953
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens,0.0106321900185,0.00105325244355,0,0.0247887789461,3.13978396087,1.51998624988,0.00950893160361,0.00129548781594,0,0,0.0885812017062,0,0,0,0,0.00627342733019,0.00420834093173,0.0448159622767,0.00184033273216,0.00167819023965,0,0.000727537286286,1.13084356229,0,0,0,0.0884760008848,0,0,0.000769864426874,0,0,0,0.029901210999,0,0,0.0027868349915,0,0,0,0,0.00249140465394,0.0170151945687,1.40054678881,0.00117017915443,0.00910056120127,0,0.00180086081147,0.000426408320079,0,0,0,0.0152576360836,0,0,0.00572836111588,0,0,0,0,0,0.0322157535035,7.59178065586242
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales (family),Fusibacter,Fusibacter sp,0,0,0,0.000688577192946,0.428412696594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265020009011,0,0,0,0,0,0,0,0,0.000769864426874,0,0,0,0.00115004657689,0,0,0,0,0,0,0,0,1.25742287863,5.70770780373,0,0.00455028060064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40189390622164
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Chelatococcus,Chelatococcus asaccharovorans,0.0786782061369,0,0,0.0185915842095,0.00572744246784,0,0.0176594444067,0.00129548781594,0.00405844155844,0.177489032517,0.0436092069938,0.499769609754,0.704259913624,0.0218785237045,0.474195842883,0.0109784978278,0.115027985467,0.354630658015,0.143545953108,0.694770759213,0,0,0.971533037347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027868349915,0.00392510892177,0.0116459627329,0.0416650132931,0.659378370428,0,0.0238212723962,0,0.032765016324,0,0,0,0,0.000532331131257,0,0,0,0,0,0.0307899409979,0.00172866823399,0,0.00154945071972,0.0188497465756,0.703946683328,1.46351565916,7.3591488700756
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium sp,0.0276436940481,0.410768452983,0.0571417687282,0.117746699994,0.021191537131,0.0261551222939,0.0787882904299,0.0764337811403,0.00405844155844,0.246140450755,0.267106392837,0.0460780491263,0.17667844523,0.00168296336189,0.123817803419,0.0156835683255,0.258111577146,0.101323045147,0.158268614966,0.449754984225,0.0384279013065,0.294652600946,0.0496213110473,0.152666239081,0.0689536286847,0.0841131321628,0.106908501069,0.138053335728,0.930163336682,0.0030794577075,0,0.042101409482,0.0297450846248,0.110404471381,0.367354435805,0.241690272616,0.0640972048045,0.0588766338266,0.0336438923395,0.035712868537,0.00857927247769,0.0797249489262,0.0119106361981,0.038371144899,0.319458909159,0.168360382224,0.010795638562,0.0252120513606,0.101911588499,0.0361985169255,0.00605785249129,0,0.708390246738,0,0.0104904274849,0.0938019132726,0.00345733646799,0,0.0123956057578,0.0376994931513,0.129126314693,0.0253123777527,7.3420940577174
Bacteria,Tenericutes,Mollicutes,Mollicutes (family),Mollicutes (family) (family),Mollicutes (genus),Mollicutes sp,0,0,0,0.000688577192946,0.0206187928842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000769864426874,0,0,0,0,0,0,0,0,0,0,0,0,0.0663592588181,7.127440165,0,0.0106173214015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2250355381038
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Nocardioidaceae,Kribbella,Kribbella alba,0.0063793140111,0.00526626221773,0.0457134149826,0.0172144298237,0.000572744246784,0.000747289208397,0.00679209400258,0.294075734218,0,0.0385117712066,0.100846291173,0.0673448410307,0.08588535532,0,0.0171237387708,0.0297987798184,1.29616900697,0.0954774848503,0.0938569693401,0.107404175337,0.282246309596,0.496907966533,0.00261164794986,0.000903350527105,1.06878124461,0.00394280307013,0.24699550247,0.00897907874652,0.0148826133869,0,0.0142131258217,0.33864177192,0.116997332857,0.241509781146,0,0,0,0,0.00129399585921,1.20630133725,0,0.00249140465394,0.00340303891375,0.00479639311238,0.135740781914,0,0,0,0,0,0,0,0.00435932459531,0,0.314712824548,0.392392736438,0,0,0,0,0.00416536499011,0,7.21422604345442
