OTUId,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S1,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S2,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S3,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S4,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S5,S60,S61,S62,S6,S7,S8,S9,Sum
OTU_555,0.00937239064124193,0,0.00864896511805837,0,0,0,0.00208365890503725,0,0,0,0,0,0,0,0.00151375244092581,0,0,0,0,0.0329373282147968,0.0172195283226802,0,0,0,0,0,0,0,0,0,0.0985409580724117,0.0104784458369135,0,0,0.0223074863924333,0,0,0,0.00354371168361742,0,0.00280465572850933,0.00659500098925015,0,0.00593131536803812,0.00143957388612971,0.00303002757325092,0.00170334537030728,0.0276611002971007,0,0,0,0.00196091247793973,0,0,0.005849378503534,0,0,0,0.00965256788470008,0,0,0,0.273274103706876
OTU_884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115361543076,0,0.00998768185904052,0.0271981384385247,0.200978917721692,0.00154147334021858,0,0,0.00835840855901036,0,0.00362538859634017,0,0,0,0,0,0,0,0,0.00516164553259579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00487448208627833,0,0,0,0,0,0,0,0.2732622904413
OTU_983,0,0,0.109110021489352,0,0.00278504985239236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154849365977874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483395369072364,0,0,0,0,0,0,0,0.140997830802603,0.27321179243285800
OTU_5970,0,0.00329744612797388,0,0,0,0,0,0,0.00870410398502894,0.00122053923423368,0,0.0019006709368407,0,0.01038253887684,0,0.00332922728634684,0.010577053837204,0.00273440704383254,0.0231221001032787,0,0,0.00557227237267358,0,0,0,0,0,0,0,0,0,0,0,0.00206915102733348,0,0.0580976505310125,0.0445923232600419,0.050801944988751,0.00531556752542613,0.00142446084157147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000974896417255666,0,0.0302897721536028,0.00655114808870255,0,0,0,0.00180766449746927,0.27276493913542
OTU_1759,0,0,0,0,0,0,0.271917487107361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000653637492646578,0,0,0,0,0,0,0,0,0,0,0.272571124600008
OTU_3284,0.00852035512840175,0.0362719074077127,0,0,0,0.0019616497474376,0.00416731781007449,0,0,0,0,0,0,0,0,0,0,0,0,0.00908615950753015,0,0,0.00325470508303566,0.00181269429817009,0,0,0.00322861847415491,0,0,0,0.00317874058298102,0.106880147536517,0,0,0,0,0.00343017871231091,0,0,0,0,0,0,0.00889697305205718,0,0,0.00170334537030728,0,0.000451750760070654,0,0,0.0771292241322962,0,0,0,0,0,0,0.00241314197117502,0,0,0,0.272386909574233
OTU_2920,0.00426017756420088,0,0.0818325161170139,0,0.0125327243357656,0,0.00104182945251862,0,0,0,0,0,0,0,0.00151375244092581,0.0332922728634684,0,0,0,0.017036549076619,0.00344390566453604,0,0,0.0063444300435953,0,0,0,0,0,0,0.00794685145745256,0.00104784458369135,0.00172054851086526,0,0,0,0,0.00483828047511914,0,0,0,0,0,0.0257023665948318,0,0,0,0.00102448519618892,0,0,0,0.00980456238969867,0,0,0.00194979283451133,0,0,0,0.0494694104090879,0,0,0.00723065798987708,0.2720329579999680
OTU_823,0,0.0148385075758825,0,0,0,0,0,0,0,0,0.00302311168886134,0,0,0,0,0.00332922728634684,0,0,0,0.0363446380301206,0.0185970905884946,0,0,0.00543808289451026,0,0.00614533722538024,0,0.00353882086488782,0,0,0.0659588670968562,0.0157176687553702,0,0,0.0312304809494066,0,0,0.00120957011877979,0,0,0,0,0,0,0.00575829554451882,0.0212101930127564,0.00851672685153642,0.0252706348393266,0,0,0,0.0058827374338192,0,0,0,0,0,0,0,0,0,0,0.272009990756854
OTU_1766,0,0,0,0,0,0,0,0,0,0,0.00151155584443067,0,0,0.0392229246458401,0,0.00221948485756456,0.166210846013206,0.0218752563506604,0.0123317867217486,0,0,0.0195029533043575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389958566902267,0,0,0,0,0,0.00332562895957698,0.00180766449746927,0.271907686863877
OTU_2474,0,0.00164872306398694,0,0,0,0.000980824873718798,0.00208365890503725,0,0,0,0,0,0,0,0,0,0,0,0,0.0215796288303841,0.0130868415252369,0,0.000813676270758916,0,0,0,0,0,0.00847686201980503,0,0.0445023681617343,0.0251482700085923,0,0,0.0535379673418399,0,0,0,0,0,0.00280465572850933,0,0,0,0.0158353127474268,0,0.0289568712952238,0.0450773486323123,0.00135525228021196,0,0,0.0058827374338192,0,0,0,0,0,0,0,0,0,0,0.271770999118598
