Kingdom	Phylum	Class	Order	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
Bacteria	Firmicutes	Clostridia	Clostridiales	1.4948859166	1.28812773846	1.03807546523	0.012394389473	5.9387850949	9.80518170337	7.81362494057	0.286302807322	0.00608766233766	0.0267907973611	0.0177162403412	0.0354446531741	0.0122693364743	0.0168296336189	0.125135014094	0.0360722071486	0.0519028714913	0.214337210888	0.0294453237145	0.0620930388669	0.597620120319	0.126591487814	0.929746670149	0.0216804126505	0.163257856151	0.0354852276312	0.0589840005898	0.0493849331059	0.0111619600402	0.0400329501975	0.00355328145542	0.356031484532	0.299433851889	0.0931537727278	0.0408171595339	0.153330388004	0.011147339966	0.00785021784355	0.0336438923395	0.0496012063013	0.00980488283165	0.251631870048	4.72171649283	22.3823684589	6.14695109821	0.271500075838	0.223109863615	0.0882421797619	0.158623895069	0.0979489281513	0.0393760411934	0.00259194940515	0.366183266006	0.00449721172873	0.162601626016	0.841353038896	0.00172866823399	0.00322154569763	0	0	0.0229095074456	0.0207101272522
Bacteria	Firmicutes	Clostridia	Halanaerobiales	0	0.0547691270644	0	0.012394389473	0.000572744246784	0.363182555281	0	0.0168413416072	0	0	0	0	0	0	0	0.00313671366509	0	0.0155881607919	0	0	0.00132510004505	0	0	0	0	0	0	0	0	0	0	0.00457624016108	0	0.0448518164986	0	0.00259882013566	0	0	0	0	0	0	0.00170151945687	0	0	0	0	0	0.00341126656063	0	0	0	0.000726554099218	0	0.0104904274849	0.0479750243455	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	0.0042528760074	0.0126390293225	0	0.000688577192946	0.00630018671462	0.144226817221	0	0	0	0	0	0	0	0	0	0.00156835683255	0.0112222424846	0.0565070828706	0.00552099819647	0	0.0106008003604	0.176791560567	0.0156698876991	0	0	0	0.0626705006267	0.0190805423364	0.00744130669346	0.00153972885375	0.0159897665494	0.0320336811276	0.0148725423124	0.00690027946132	0	0.00259882013566	0	0	0	0	0	0	0.0255227918531	0.088733272579	0.00585089577214	0	0.0143941847494	0.0054025824344	0.0021320416004	0.00106466226251	0	0	0.00653898689296	0	0	0.0121727673713	0	0	0	0	0	0.0529258807557
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	0.0021264380037	0	0	0	0.00114548849357	0.000747289208397	0	0	0	0	0.0463347824309	0	0	0	0.0052688426987	0	0	0	0	0	0.00132510004505	0.00436522371772	0	0	0	0.00394280307013	0.0258055002581	0.0224476968663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0748668561025	0.810590435992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115056262512
Bacteria	Firmicutes	Negativicutes	Selenomonadales	0	0	0	0	0	0.00672560287557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Unknown	Unknown	0.0276436940481	0.00210650488709	0.0304756099884	0	0	0.0276497007107	0	0.00518195126375	0.036525974026	5.63946284451	0.0149906649041	0.00708893063481	0.0196309383589	0	0.00395163202403	0	0.00280556062115	0	0	0.0184600926361	0	0.000727537286286	0.018281535649	0	0	0.00525707076017	0	0	0	0	0	0	0	0	0	0.098755165155	0.0306551849065	0.102052831966	0.0258799171843	0.0912662195945	0.0514756348662	0	0	0.0431675380114	0.0128719706987	0	0	0.0054025824344	0	0	0	0	0.00145310819844	0	0	0.00286418055794	0	0	0	0	0.0603977923566	0
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	0	0	0	0	0.00171823274035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112300284154	0.00719458966857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	Gemmatimonadales	0.69534522721	2.02961745871	4.37325003333	0.249953521039	0.0578471689252	0.174865674765	0.642532092644	2.0650075786	1.00649350649	0.889119587422	0.742719306614	1.0597951299	2.08578720063	0.501523081843	3.37732816987	0.117626762441	3.05525551643	1.75366808909	2.44580220104	1.94502248775	4.93599766782	1.94834485267	0.386523896579	0.814822175449	4.70608515773	1.71511933551	2.84229152842	1.53430008081	1.20921233769	0.388781535572	0.758625590733	2.18103606077	0.583995161466	1.8009729394	4.02049021409	0.79004132124	1.75570604465	0.537739922283	0.615942028986	0.859092893139	0.120109814688	0.122078828043	0.221197529394	0.0551585207924	1.43346946417	5.0356438647	1.02558566339	2.8579661078	2.06509549414	0.247533976034	0.32712403453	0.287706383971	3.73158185358	0.0112430293218	1.3217938631	2.29420862691	0	0.0418800940691	0.10846155038	0	0.481099656357	0.65121844582
Bacteria	Lentisphaerae	Lentisphaeria	Lentisphaerales	0	0	0	0	0	0	0	0.00129548781594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000903350527105	0	0.00262853538009	0	0.0112238484332	0	0	0	0.000915248032217	0	0.00460018630755	0	0	0	0	0	0	0	0.0274054511934	0	0	0	0	0	0	0	0.0356661857942	0.00302892624565	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Nitrospirae	Nitrospira (class)	Nitrospirales	0.250919684437	0.195904954499	0.0933315555894	0.0268545105249	0.000572744246784	0.0119566273343	0.0122257692046	0.138617196305	0.0263798701299	0.023441947691	0.0436092069938	0.09570056357	0.0220848056537	0.114441508608	0.130403856793	0.287009300356	0.266528259009	0.298123575145	0.239243255181	0.218164731154	0.296822410092	0.181156784285	0.073126142596	0.173443301204	0.323473640447	0.136683839764	0.12902750129	0.289575289575	0.0669717602411	0.006158915415	0.079948832747	0.15284642138	0.0307365874456	0.147205961841	0.0163268638135	0.0389823020349	0.0919655547195	0.0471013070613	0.0297619047619	0.15475576366	0.029414648495	0.00747421396183	0.0442395058787	0	0.101805586435	0.320036402245	0.453416819605	0.0558266851555	0.279723857972	0.179395591234	0.00908677873694	0	0.315324479061	0	0.687123000262	0.178295239732	0	0	0	0	0.104134124753	0.0851416342592
Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	0.0042528760074	0.00947927199191	0	0	0	0	0.0258099572098	0.0116593903434	0	0.00167442483507	0.00136278771856	0.00354446531741	0.00736160188457	0	0.0329302668669	0.00156835683255	0.0533056518019	0	0.034966321911	0.0436329462308	0	0	0	0	0.00202804790249	0	0.0405515004055	0	0	0	0	0	0	0.0126505123458	0	0	0	0	0.00258799171843	0	0	0	0	0	0.024573762243	0	0	0	0	0	0	0	0.00944520328984	0	0.173092053501	0.0150369479292	0	0	0	0	0	0
Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	0.308333510537	0.590874620829	0.335231709872	0.13564970701	0.0630018671462	0.473034068915	0.399375127352	0.501353784768	0.0568181818182	0.23107062724	0.329794627891	0.237479176266	0.51531213192	0.129588178865	0.404383677125	0.0878279826226	0.575139927336	0.935289647513	0.333100224521	0.535342686447	0.478361116264	0.157148053838	0.334290937582	0.979231971382	0.462394921768	0.90553043844	0.530856005309	1.25594863967	0.141384827176	0.303326584189	0.355328145542	0.151015925316	0.0932012651576	0.691177992709	0.0204085797669	0.0545752228488	0.11147339966	0.0942026141225	0.0931677018634	0.162691956668	0.0232865967252	0.224226418855	0.0646577393612	0.148688186484	0.754765554606	0.304868800243	0.125949116557	0.0450215202867	0.3249231399	0.78785007426	0.354384370741	0	0.672789095876	0	0.141620771046	0.536317809475	0	0	0	0	0.210350932	0.474031801551
Bacteria	Planctomycetes	Unknown	Unknown	0.0170115040296	0.0284378159757	0.00571417687282	0	0	0.00298915683359	0.0108673504041	0.0336826832144	0	0.00167442483507	0.0136278771856	0.0283557225393	0.0319002748331	0.00168296336189	0.048736794963	0.00313671366509	0.0715417958394	0.13444788683	0.034966321911	0.0469893267101	0.00265020009011	0	0.0313397753983	0.00180670105421	0.00405609580498	0.00788560614026	0	0.00561192421658	0	0	0	0	0	0.0218508849608	0	0	0.0083605049745	0	0.00646997929607	0.0138883377644	0.00122561035396	0.00249140465394	0	0	0.0304246580151	0	0.00359854618734	0	0	0.020760914119	0	0	0.0138045278851	0	0	0.0665921979722	0	0	0	0	0.0104134124753	0.00460225050049
Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria (order)	0.0063793140111	0.0431833501854	0.0114283537456	0.0172144298237	0.00515469822106	0.00747289208397	0.0543367520206	0.020727805055	0	0.00502327450521	0.0504231455866	0.00354446531741	0.00736160188457	0.0353422305996	0.0144893174214	0	0.0196389243481	0.0370218818807	0.00552099819647	0.0453111364704	0	0	0.0156698876991	0	0	0.0118284092104	0	0.00785669390321	0	0	0	0	0.022804564879	0.0138005589226	0	0	0.005573669983	0.0628017427484	0.0103519668737	0.00198404825205	0	0.0373710698092	0.00340303891375	0	0.0315948371696	0	0	0	0	0.0074526358376	0	0	0.000726554099218	0	0	0.00716045139486	0	0.00322154569763	0	0	0.00624804748516	0.0322157535035
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	1.42683990048	2.23184192787	1.31997485762	2.95950477528	2.52351115133	0.559719617089	3.46125110372	1.63879208716	0.503246753247	1.06660861994	2.25541367421	1.00662815014	0.500588928151	0.176711152998	0.742906820517	0.0266620661533	0.963710073365	2.28561407611	0.484007508558	1.46506007921	0.280921209551	0.202255365587	4.13946200052	1.78502064156	0.38228702962	1.22358321943	0.556661505567	1.35584089072	1.04550359043	1.94544740671	2.82841203852	0.318506315211	0.446176269371	2.70950973514	0.206126655646	0.249486733023	2.60847755204	1.27173529065	0.978260869565	0.371017023134	0.192420825571	1.23075389905	1.13151043882	0.750635522087	0.678703909569	0.185044744426	0.672928137033	1.06250787877	1.33380522521	2.74842563068	0.648190216568	0.018143645836	0.637187945014	0.0404749055586	1.30081300813	1.10843787592	0.146936799889	1.17103186109	0.0697252823874	0.800067021321	1.37873581173	3.13643371609
Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales	0.31045994854	0.313869228177	0.26285213615	0.168701412272	0.0469650282363	0.334038276153	0.327378930924	0.21375548963	0.036525974026	0.0301396470312	0.0858556262691	0.0992450288874	0.100608559089	0.0976118749895	0.144893174214	0.0643026301344	0.266528259009	0.452056662964	0.377268210092	0.161106263006	0.36440251239	0.230629319753	0.167145468791	0.149956187499	0.649989352749	0.194511618126	0.615645506156	0.22335458382	0.0260445734271	0.006158915415	0.12436485094	0.295625114406	0.472946845534	0.423217140294	0.287760974714	1.13568439928	0.682774572918	0.0942026141225	0.0310559006211	0.124995039879	0.0122561035396	0.186855349046	0.0901805312144	0.0695477001295	0.149782931767	0.0819050508115	0.295080787362	0.054025824344	0.121099962902	0.0825113253448	0.0545206724216	0.00777584821544	0.1859978494	0	0.236034618411	0.321504267629	0	0	0	0	0.891388107883	0.264629403778
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	16.0354689859	18.609917425	14.1959200777	30.5804017159	6.20396568116	16.0809164755	20.3056442301	24.4005130132	2.88555194805	11.3258095844	17.7121519781	10.7042852586	18.8628778956	3.33731634662	15.8262862562	2.5203494299	14.5608596238	22.8191188792	14.9821487725	19.9973148956	18.9582063446	13.2775554747	24.0950639854	18.7607837469	20.716509324	20.6064031122	21.5807712158	19.6832629972	9.27186814005	7.69017576005	9.65959563657	21.6126670328	9.24378079856	24.5557945097	1.0592052899	2.1206372307	3.74550622858	6.33905090866	4.09420289855	13.2137613587	4.38768506716	4.47705416314	5.05351278692	2.18715525925	10.5678879436	5.0295768239	4.91201554572	4.39590124079	4.83717598298	14.8509738998	8.59003483265	0.25660299111	17.4612746665	4.91320381364	9.96066089693	17.0927135247	2.28529940534	1.92004123578	4.32761586018	5.56486407238	15.0577944392	31.6841935707
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	0.0170115040296	0.0758341759353	0.0285708843641	0.0179030070166	1.70219590144	0.783906379608	0.0692793588263	0.0103639025275	0.00608766233766	0.0200930980208	0.00681393859279	0.627370361181	0.213486454653	0.11612447197	0.10142522195	0.00470507049764	0.0757501367711	0.0993745250482	0.0294453237145	0.0755185607841	0.00662550022527	0.00436522371772	0.0626795507966	0.00180670105421	0.0162243832199	0.0565135106719	0.0110595001106	0.0145910029631	0	0.0215562039525	0	0.00274574409665	0	0.00690027946132	0.0224494377436	0	0.83605049745	1.03230364643	0.75698757764	0.00793619300821	0.0122561035396	0.0199312372316	0.913715948342	0.760228308312	0.073721286729	0	0.00719709237468	0.00180086081147	0	0.0037263179188	0.390731485688	0.88126279775	0.0283356098695	0.0179888469149	0.0104904274849	0.0243455347425	0.00691467293597	0.0209400470346	0.0356373665536	0.446110668957	1.19545975216	0.144970890766
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	2.91747294108	2.85431412201	5.31799394297	0.809766778905	0.383165901099	0.313861467527	4.95143652788	10.8691427757	2.35186688312	12.050835538	9.18246364764	2.22592421933	4.33107577542	3.8724986957	2.78326615559	0.101943194116	2.35526814146	3.28520488689	3.65858147153	3.23051621132	2.74030689317	4.67151691524	2.62731783756	14.997425451	4.66248212783	12.4224582063	6.2596770626	9.42242075963	6.40696506307	8.43309493198	28.4600078172	6.39575324913	4.60553060273	3.73420123515	3.02863323741	2.4636814886	2.12914193351	4.164540566	2.11050724638	0.775762866553	0.252475732915	2.03298619762	0.934134181824	0.0911314691352	5.68121979475	4.77324435007	5.22149051783	3.65394658647	3.52682321537	7.61765848829	1.97183098592	0.26178688992	3.41044494173	0.395754632128	0.68187778652	2.43884974509	0.238556216291	0.31248993267	0.494274779591	0.297407112638	3.50515463918	2.07561497572
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	0	0.00105325244355	0	0	0.00114548849357	0.000747289208397	0.00135841880052	0.0375691466622	0	0.00167442483507	0.00681393859279	0	0	0	0.00131721067468	0	0	0	0	0	0.00132510004505	0	0	0.000903350527105	0	0.0197140153506	0	0.0359163149861	0	0.000769864426874	0.00355328145542	0	0	0.00460018630755	0	0	0	0.00392510892177	0	0	0	0.00498280930789	0	0.0263801621181	0	0.00151676020021	0	0.00180086081147	0	0.0037263179188	0	0	0	0	0	0.0128888125107	0	0	0	0	0.00208268249505	0
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	0.769770557339	2.0559487698	1.72949086684	0.88344453855	5.01151215936	0.857140722031	1.8515248251	1.06230000907	0.38961038961	0.800375071163	2.11368375148	0.474958352533	0.723890851983	0.415691950386	0.741589609842	0.0407772776462	0.711209617462	1.88421893572	0.524494828665	1.1512385044	0.050353801712	0.113495816661	1.47296944372	0.503166243598	0.108500562783	0.626905688151	0.468185504682	0.313145371285	0.528332775235	3.23574018615	0.341115019721	0.0604063701263	0.0525496495038	1.54681264591	0.602053103125	0.327451337093	1.69160883984	1.33061192448	1.88276397516	9.15439863497	0.411805078929	0.114604614081	2.2017661772	1.0671974675	1.41942731432	1.4606400728	0.928424916334	1.53253255056	0.899721555367	0.315140029704	3.44691806755	0.0570228869132	4.40727716586	0.272081309588	0.377655389457	0.634415993584	0.477112432582	0.653973776618	0.374967074172	2.68923051146	0.887222742893	1.28402788964
Bacteria	Proteobacteria	Alphaproteobacteria	Unknown	2.09879430965	3.02599427031	2.45138187844	4.5101806138	1.54411848933	6.52757123534	2.48726482375	2.81509502403	0.46875	1.59237801815	3.22980689298	1.17321802006	1.79132312525	0.50825493529	2.12070918623	0.398362635467	2.3342264368	3.31248416827	2.71633111267	2.78411760757	2.38783028119	1.97089850855	4.35100548446	1.63777450564	2.11221189044	2.31573966986	2.50682002507	2.15385651432	1.73754511292	0.957711347032	1.17080623956	10.0302031851	4.04434000615	7.03368486424	0.346945856038	0.207905610853	0.693921912884	0.792872002198	0.553830227743	0.636879488909	0.11765859398	1.63685285764	2.01800207585	1.54443858219	2.27014755959	1.51069315941	1.47180539062	1.56674890598	1.43315836379	2.10909594204	4.57670755717	0.0051838988103	1.69795692987	0.110181687354	8.70180959874	2.82336598499	0.0172866823399	0.0563770497085	0.103813198221	0.728856867591	1.45162969905	4.41816048047
Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria (order)	0.0042528760074	0	0	0	0.00171823274035	0	0.00135841880052	0.00388646344781	0	0	0.00545115087423	0.00354446531741	0.017177071064	0	0.00922047472273	0	0.00420834093173	0.00584556029695	0.00368066546432	0.00167819023965	0	0	0.018281535649	0	0	0.00525707076017	0.00368650003687	0	0	0.000769864426874	0	0	0	0.00115004657689	0	0	0.005573669983	0	0	0.00198404825205	0	0	0	0	0.00351053746329	0	0.00359854618734	0	0	0	0	0	0.00145310819844	0.024734664508	0.00524521374246	0	0.0190153505739	0.0869817338359	0.0247912115155	0	0.00624804748516	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	14.6383992175	11.9322969329	18.7767852041	6.13659994354	13.6106942806	9.00334038276	12.8139645453	8.92591105181	77.1002435065	16.863132514	18.1019092656	50.9056108886	26.0453474676	72.1856645181	29.9612740062	67.8769153558	17.1938782667	7.12573800199	22.7299495749	17.5236624824	5.38918188323	4.73917788287	19.7179420214	6.30357997814	5.92189987528	11.5576700662	15.6713116567	4.32342641645	27.4137738587	41.6080928149	2.86749813453	4.84074684239	3.13314891381	8.11817878624	39.6844833568	1.47093219678	37.0063818521	53.5070848216	65.1203416149	21.009086941	30.5973624865	1.65429269022	18.3576934202	10.4081730539	23.278373919	6.21871682087	1.42862283637	19.2007779719	5.54501379431	4.5029890393	26.4061790095	1.55776159249	16.4092243308	56.2713617557	19.0925780226	18.0264363865	35.8422071636	34.1725459876	56.3674677327	3.73643865455	30.6175153598	10.4655176381
Bacteria	Proteobacteria	Betaproteobacteria	Hydrogenophilales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105494206326	0.0527603242362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	0	0.127443545669	0.00190472562427	0.168701412272	0.191869322673	0.094158440258	0.00135841880052	0	0.00202922077922	0	0.00681393859279	0.0141778612696	0.0147232037691	0	0.00790326404805	0.00156835683255	0.00420834093173	0.00584556029695	0.00184033273216	0.0570584681479	0.00132510004505	0	0.0809610864455	0	0.00507011975623	0.0275996214909	0.0147460001475	0.0134686181198	0.00372065334673	0	0	0	0	0.00115004657689	0	0	0.178357439456	0.215880990697	0.165631469979	0	0.00122561035396	0.00498280930789	0.0255227918531	0.0575567173486	0.0702107492657	0	0	0.00360172162294	0.0225996409642	0	0	0	0.0479525705484	0	0	0.0050123159764	0	0	0	0	0.00416536499011	0.00230112525025
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	0	0	0	0.000688577192946	0.574462479524	0.0216713870435	0.426543503362	0.0310917075825	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000727537286286	0	0	0	0	0	0.00112238484332	0	0.0284849837944	0	0.000915248032217	0	0	0.00204085797669	0	0.0027868349915	0	0.00129399585921	0	0.00122561035396	0	16.4673053036	8.99803347882	0	0	0.00359854618734	0.00360172162294	0.00980739136182	0.0175669273315	0	0.0259194940515	0.000726554099218	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	0.512471558892	0.123230535895	1.72187196434	0.0681691421017	0.00687293096141	0.120313562552	0.111390341642	0.12436683033	0.0101461038961	0.666421084358	0.498780304992	0.152412008648	0.0122693364743	0.0319763038759	1.54245370004	0.0250937093207	0.165528076648	0.0506615225736	0.353343884574	0.162784453246	0.869265629555	0.553655874864	0.229825019587	1.30263146009	1.64677489682	0.679476395752	0.37602300376	1.46246745084	0.249283774231	0.0331041703556	0.00355328145542	0.434742815303	1.42875556481	1.06379308362	0.179595501949	2.7547493438	0.228520469303	0.184480119323	0.119047619048	0.0297607237808	0.0821158937151	0.124570232697	0.0068060778275	0	0.360415179564	3.13514333384	0.611752851848	0.516847052891	1.82076352674	0.544042416145	0.499772830532	0	1.25403237525	0.00224860586436	0.346184107002	0.107406770923	0	0	0	0	0.270748724357	0.243919276526
Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	0.0340230080592	0.313869228177	0.0457134149826	0.0495775578921	5.08768714418	1.16054014064	0.101881410039	0.128253293778	0.0162337662338	0	0.00817672631134	0.0354446531741	0.110424028269	0.104343728437	0.176506230406	0.00627342733019	0.0743473564605	0.0604041230685	0.108579631197	0.100691414379	0.099382503379	0.0465623863223	0.0522329589971	0.0207770621234	0.0588133891723	0.0341709599411	0.106908501069	0.060608781539	0.0297652267738	0.0107781019762	0.00355328145542	0.00732198425773	0.00495751410413	0.112704564535	0.00204085797669	0	0.195078449405	0.215880990697	0.155279503106	0.0396809650411	0.0159329346014	0.0174398325776	6.80097326913	2.98095831934	0.248077980739	0.00303352040042	0.00359854618734	0.030614633795	0.0174827411232	0.0149052716752	0.145388459791	0.0051838988103	0.174372983812	0	0	0.190468007103	0.00172866823399	0	0	0	0.0333229199209	0.163379892768
Bacteria	Proteobacteria	Betaproteobacteria	Unknown	1.06321900185	2.95963936636	1.81710824556	1.45083214554	3.64723536352	4.24908643894	1.62738572302	1.38746745087	0.387581168831	0.36335018921	0.421101405034	1.8927444795	2.13486454653	1.22519732745	2.32751126215	1.94789918602	2.36508760363	1.46333859434	1.66366078987	3.01570786064	1.24824424244	0.398690432885	2.60381300601	0.588984543672	2.09497348327	1.54689307118	1.42667551427	0.704857681602	0.662276295718	0.625899779049	0.0426393774651	0.361522972726	0.760482663573	1.57326371718	0.612257393008	0.101353985291	1.79193489953	2.77897711661	3.57789855072	0.527756835046	0.118884204334	0.151975683891	4.73703016794	3.76277039666	3.32096844027	0.371606249052	0.201518586491	1.64778764249	0.748346601739	0.0814466630823	6.97561714372	0.391384360177	4.06797640152	2.10019787732	0.729084710202	2.72240362032	3.35880237865	1.17747495248	4.32451695874	0.305784777782	0.820576903051	0.954966978853
Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	0	0.0179052915403	0.0399992381098	0.00206573157884	0.0103093964421	0.00224186762519	0.0217347008083	0.00647743907969	0.00608766233766	0.0569304443924	0.0095395140299	0.155956473966	0.122693364743	0	0.108011275323	0	0.00981946217403	0.0194852009898	0.0386469873753	0.052023897429	0.00795060027032	0.00145507457257	0.0339514233481	0.0298105673945	0.0141963353174	0.030228156871	0.081103000811	0.00673430905989	0.00372065334673	0.0138575596837	0	0.021050704741	0.00892352538743	0.00920037261509	0.0326537276271	0	0.0139341749575	0.035325980296	0.0168219461698	0.00396809650411	0.00245122070791	0.00747421396183	1.28294567048	0.122308024366	0.111167019671	0.0621871682087	0	0.0198094689261	0.0515954067296	0.0170345962002	0.0151446312282	0.00259194940515	0.00363277049609	0.00224860586436	0	0.0343701666953	0.0691467293597	0.00322154569763	0.0294395636747	0	0.0437363323961	0.00460225050049
Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria (order)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112755137262
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	0	0.00210650488709	0	0.00137715438589	0	0	0	0	0	0	0	0	0	0	0	0	0.00140278031058	0	0	0	0	0	0	0	0.0730097244897	0	0	0.00112238484332	0	0	0	0	0.00892352538743	0	0	0	0	0	0	0	0	0	0	0	0.00117017915443	0	0	0	0	0	0	0	0.0196169606789	0	0	0.026493670161	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	0.0106321900185	0.0263313110886	0.00190472562427	0.0392488999979	0	0.000747289208397	0	0.00777292689562	0	0	0	0.00354446531741	0.00490773458971	0	0.0158065280961	0	0.00280556062115	0.0526100426726	0.0147226618573	0.0184600926361	0.00530040018021	0	0.00522329589971	0	0.0192664550737	0	0	0.0123462332765	0	0	0	0.00366099212887	0.00198300564165	0.040251630191	0	0	0	0	0	0	0	0.00498280930789	0	0	0.00117017915443	0	0	0	0	0	0	0	0.000726554099218	0	0	0.0107406770923	0	0	0	0	0	0.0851416342592
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	0.0042528760074	0.0568756319515	0.020951981867	0.0426917859627	0.0171823274035	0.419976535119	0.00543367520206	0.0194323172391	0.00202922077922	0.0117209738455	0	0.00354446531741	0.0319002748331	0	0.0368818988909	0.00313671366509	0.0196389243481	0.0487130024746	0.0128823291251	0.028529234074	0.00265020009011	0.071298654056	0.0443980151476	0.00180670105421	0.00709816765872	0.00525707076017	0.00737300007373	0.00785669390321	0.0186032667336	0	0	0	0	0.0345013973066	0.0816343190677	0.0259882013566	0.05573669983	0.0157004356871	0.00776397515528	0	0.00122561035396	0	0.0204182334825	0.05036212768	0.0772318241923	0.225997269832	0	0.120657674368	0.0469049152087	0	0.272603362108	0	0.0145310819844	0	0.0104904274849	0.0350862118348	0	0	0	0	0.00833072998021	0.126561888764
Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	0.291322006507	0.548744523087	0.0571417687282	0.181095801745	0.00572744246784	0.0276497007107	0.404808802554	0.154163050097	0.0507305194805	3.26010515388	0.227585548999	0.414702442137	0.134962701217	0.00168296336189	0.151479227588	0.0219569956557	0.21883372845	0.800841760683	0.224520593323	0.582332013157	0.209365807118	0.130956711531	0.19065030034	0.363146911896	0.456310778061	0.208968562717	0.272801002728	0.43660770405	0.18231201399	0.0354137636362	0.0195430480048	0.088779059125	0.0485836382205	0.242659827723	0.0714300291843	0.0493775825775	0.083605049745	0.274757624524	0.0517598343685	0.0158723860164	0.167908618492	0.149484279237	0.102091167412	0.0311765552305	0.337011596475	0.347338085849	0.0647738313721	0.225107601433	0.37651854663	0.215594108159	0.0636074511586	0	0.549274899009	0	0.0891686336218	0.258492295354	0	0	0	0	0.897636155368	0.628207193318
Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	0.0021264380037	0.0368638355241	0	0.00757434912241	0.0452467954959	0.0171876517931	0	0.00129548781594	0	0	0	0.0141778612696	0.0294464075383	0	0	0	0.0476945305596	0.0584556029695	0.0110419963929	0.028529234074	0	0	0.0235048315487	0	0	0.0170854799706	0	0	0	0	0	0	0	0	0	0	0.066884039796	0.204105663932	0.0452898550725	0	0	0	0.0187167140256	0.00479639311238	0.00936143323543	0	0	0	0	0	0	0	0.0174372983812	0	0	0.0329380764163	0	0	0	0	0.0499843798813	0.0414202545045
