#OTU ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
13639	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	1	3	7	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13640	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Hyphomicrobiaceae 	 Rhodomicrobium 	 Rhodomicrobium sp	0	0	0	0	5	366	1	4	0	0	0	0	0	0	0	90	12	8	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	42
13641	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Methylobacteriaceae 	 Methylobacterium 	 Methylobacterium sp	17	0	0	0	0	0	10	0	0	0	6	0	0	0	0	0	9	23	15	11	0	0	22	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	5
13642	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Beijerinckiaceae 	 Methylocella 	 Methylocella sp	2	26	0	0	0	0	37	56	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	22	0	15	0	15	0	15	0	23	43	169	0	0	0	0	0	0	0	30	0	0	0	0	0	0	7	164	29	0	6	0	0	13	0	0	0	0	0	0
13643	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Caulobacterales 	 Caulobacteraceae 	 Phenylobacterium 	 Phenylobacterium sp	0	1	0	10	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13644	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13645	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13646	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Acidisphaera 	 Acidisphaera sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0
13647	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13648	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
13649	Bacteria 	 Deinococcus-Thermus 	 Deinococci 	 Deinococcales 	 Deinococcaceae 	 Deinococcus 	 Deinococcus sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475
13650	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Flavisolibacter 	 Flavisolibacter sp	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	7	0	0	0	0	0	0
13651	Bacteria 	 Bacteroidetes 	 Cytophagia 	 Cytophagales 	 Cytophagaceae 	 Cytophaga 	 Cytophaga sp	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	16
13652	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Rubrobacterales 	 Rubrobacteraceae 	 Rubrobacter 	 Rubrobacter sp	0	0	1	8	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4
13653	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Comamonadaceae 	 Polaromonas 	 Polaromonas sp	1	5	0	1	2	1	5	0	1	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	1	2	0	3	11	0	0	0	0	9	0	3	14	16	14	7	1	0	0	0	0	0	1	0	0	2	0	3	5	0	1	0	0	0	0	0	0
13654	Bacteria 	 Firmicutes 	 Bacilli 	 Bacillales 	 Bacillaceae 	 Bacillus 	 Bacillus novalis	19	2	3	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	43	17	9565	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
13655	Bacteria 	 Gemmatimonadetes 	 Gemmatimonadetes (class) 	 Gemmatimonadales 	 Gemmatimonadaceae 	 Gemmatimonas 	 Gemmatimonas aurantiaca	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13656	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Flavisolibacter 	 Flavisolibacter sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
13657	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Pseudonocardiaceae 	 Saccharopolyspora 	 Saccharopolyspora sp	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
13658	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Streptomycetaceae 	 Streptomyces 	 Streptomyces sp	6	0	0	0	0	0	0	0	0	1	0	5	0	0	191	48	18	0	585	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	26	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
13659	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Micromonosporaceae 	 Krasilnikovia 	 Krasilnikovia cinnamomea	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13660	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	3	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	12	0	4	83	12	114	3	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
13661	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13662	Bacteria 	 Chloroflexi 	 Chloroflexi (class) 	 Chloroflexales 	 Chloroflexaceae 	 Chloroflexus 	 Chloroflexus sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0
13663	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Microbacteriaceae 	 Mycetocola 	 Mycetocola sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
13664	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Gluconobacter 	 Gluconobacter sp	0	1	0	0	0	0	4	64	0	0	20	0	0	0	0	0	0	0	0	0	1	1	0	17	2	22	0	6	0	146	453	22	2	49	0	0	0	0	0	1	2	7	0	0	1	0	1	3	1	72	0	0	0	0	0	2	0	0	0	0	0	0
13665	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Chitinophaga 	 Chitinophaga sp	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	5	0	1	4	11	1	1	0	0	0	0	0	0	0	1	96	5	16	0	1	0	0	0	0	0	0	2	13	2	0	0	1	0	0	0	0	0	0	0	23	0
13666	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Burkholderiaceae 	 Burkholderia 	 Burkholderia sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	10	6	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13667	Bacteria 	 Bacteroidetes 	 Flavobacteriia 	 Flavobacteriales 	 Flavobacteriaceae 	 Flavobacterium 	 Flavobacterium saliperosum	0	0	0	0	70	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
13668	Bacteria 	 Deinococcus-Thermus 	 Deinococci 	 Deinococcales 	 Deinococcaceae 	 Deinococcus 	 Deinococcus sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163
13669	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Burkholderiaceae 	 Ralstonia 	 Ralstonia sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	16	0	4	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0
13670	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Alteromonadales 	 Alteromonadaceae 	 Microbulbifer 	 Microbulbifer sp	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13671	Bacteria 	 Proteobacteria 	 Deltaproteobacteria 	 Myxococcales 	 Polyangiaceae 	 Polyangium 	 Polyangium sp	1	36	2	10	2	1	15	26	5	0	2	0	6	0	3	0	5	7	3	3	1	20	1	11	10	11	8	11	2	15	0	10	17	20	3	3	5	5	10	3	0	5	0	0	26	17	4	24	69	9	10	0	8	0	6	29	0	0	0	0	6	0
13672	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	19	39	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
13673	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Comamonadaceae 	 Variovorax 	 Variovorax sp	6	2	8	1	0	0	2	4	9	5	9	4	23	0	11	0	8	0	11	3	0	0	14	0	0	18	4	0	0	0	0	0	0	3	1	0	4	1	0	0	0	0	0	0	17	0	0	0	2	0	2	0	6	14	0	12	6	8	16	0	1	0
13674	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13675	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
13676	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
13677	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Sphingomonadales 	 Sphingomonadaceae 	 Sphingomonas 	 Sphingomonas sp	0	0	0	97	201	22	0	0	0	0	0	0	0	0	0	0	3	0	0	13	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	30	0	2
13678	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
13679	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13680	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Comamonadaceae 	 Giesbergeria 	 Giesbergeria kuznetsovii	0	0	0	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13681	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Burkholderiaceae 	 Burkholderia 	 Burkholderia sp	0	85	0	2	0	27	1	5	0	0	0	0	1	0	0	2	3	0	0	0	43	0	0	0	0	0	9	0	0	0	0	47	3	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	1	39	0	0	0	0	0	0
13682	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Burkholderiaceae 	 Burkholderia 	 Burkholderia sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51
13683	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Segetibacter 	 Segetibacter sp	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	25	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
13684	Bacteria 	 Firmicutes 	 Clostridia 	 Clostridiales 	 Clostridiaceae 	 Clostridium 	 Clostridium sp	0	0	0	0	7	4	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13685	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13686	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13687	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Nocardioidaceae 	 Aeromicrobium 	 Aeromicrobium sp	0	0	0	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13688	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Solirubrobacterales 	 Solirubrobacteraceae 	 Solirubrobacter 	 Solirubrobacter sp	1	12	0	15	0	0	6	1	0	1	38	0	3	0	0	3	2	1	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	306	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
13689	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Segetibacter 	 Segetibacter koreensis	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13690	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
13691	Bacteria 	 Acidobacteria 	 Acidobacteria (class) 	 Acidobacteria (order) 	 Acidobacteria (family) 	 Koribacter 	 Koribacter sp	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	7	2	0	0	33	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	138	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
13692	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Methylocystaceae 	 Methylocystis 	 Methylocystis heyeri	0	1	11	0	0	0	10	7	0	3	1	0	0	0	0	0	0	0	0	0	18	40	0	26	34	72	1	29	4	47	48	21	0	0	0	10	0	0	0	0	0	1	0	0	1	0	0	4	14	2	0	0	116	0	0	1	0	0	0	0	0	0
13693	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Oxalobacteraceae 	 Duganella 	 Duganella sp	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
13694	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Roseomonas 	 Roseomonas sp	0	0	0	81	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
13695	Bacteria 	 Firmicutes 	 Bacilli 	 Bacillales 	 Bacillaceae 	 Bacillus 	 Bacillus pocheonensis	5	7	2	0	0	1	0	0	0	1	0	0	0	0	0	0	51	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	88	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13696	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	4	0	0	0	0	3	0	0	1	0	1	0	0	11	0	2	8	2	7	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
13697	Bacteria 	 Acidobacteria 	 Solibacteres 	 Solibacterales 	 Solibacteraceae 	 Solibacter 	 Solibacter sp	1	0	3	0	0	0	0	5	0	1	0	0	0	0	3	0	0	0	0	0	7	11	0	12	3	8	1	22	6	26	102	12	0	0	2	2	0	0	0	0	0	0	0	0	0	37	12	11	7	9	0	0	2	0	0	0	0	0	0	0	0	0
13698	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Segetibacter 	 Segetibacter sp	0	7	1	1	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13699	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	2	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0	44	23	19	0	1	4	1	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0
13700	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
13701	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Rhizobiaceae 	 Rhizobium 	 Rhizobium sp	1	1	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	7	0	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
13702	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Sporichthyaceae 	 Sporichthya 	 Sporichthya sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	3	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
13703	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Micromonosporaceae 	 Dactylosporangium 	 Dactylosporangium sp	1	47	3	10	0	6	11	0	0	4	3	0	1	0	0	1	2	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	6	0	0	0	0	4	0
13704	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Thermomonosporaceae 	 Actinoallomurus 	 Actinoallomurus spadix	0	15	1	0	0	0	4	13	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	55	13	47	0	36	0	16	58	6	10	96	0	1	0	0	0	0	3	212	0	0	0	0	10	4	34	402	1	0	0	0	0	2	0	0	0	0	0	0
13705	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	0	19	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
13706	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Microbacteriaceae 	 Agrococcus 	 Agrococcus sp	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	1764	2	0
13707	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	3	0	0	0	0	0	0	0	2	0	0	0	2	1	1	0	3	0	3	4	4	0	0	0	0	2	0	0	0	43	0	0	0	0	12	1	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
13708	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Hyphomicrobiaceae 	 Pedomicrobium 	 Pedomicrobium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0
13709	Bacteria 	 Bacteroidetes 	 Cytophagia 	 Cytophagales 	 Cytophagaceae 	 Flexibacter 	 Flexibacter sp	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
