Kingdom	Phylum	Class	Sample	Percentage
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S27	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S27	0.00167819023965
Bacteria	Cyanobacteria	Gloeobacteria	S27	0
Bacteria	Deferribacteres	Deferribacteres (class)	S27	1.48687655233
Bacteria	Deinococcus-Thermus	Deinococci	S27	3.45203732295
Bacteria	Fibrobacteres	Fibrobacteria	S27	0
Bacteria	Firmicutes	Bacilli	S27	3.75746794657
Bacteria	Firmicutes	Clostridia	S27	0.112438746056
Bacteria	Firmicutes	Erysipelotrichia	S27	0
Bacteria	Firmicutes	Negativicutes	S27	0
Bacteria	Fusobacteria	Fusobacteriia	S27	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S27	2.1715781701
Bacteria	Ignavibacteriae	Ignavibacteria	S27	0
Bacteria	Lentisphaerae	Lentisphaeria	S27	0
Bacteria	Nitrospirae	Nitrospira (class)	S27	0.255084916426
Bacteria	Planctomycetes	Phycisphaerae	S27	0.0788749412633
Bacteria	Planctomycetes	Planctomycetia	S27	0.636034100826
Bacteria	Proteobacteria	Alphaproteobacteria	S27	29.4086057595
Bacteria	Proteobacteria	Betaproteobacteria	S27	21.3986037457
Bacteria	Proteobacteria	Deltaproteobacteria	S27	0.718265422568
Bacteria	Proteobacteria	Epsilonproteobacteria	S27	0
Bacteria	Proteobacteria	Gammaproteobacteria	S27	0.797140363832
Bacteria	Spirochaetes	Spirochaetia	S27	0
Bacteria	TM7	TM7 (class)	S27	0.0201382828757
Bacteria	Tenericutes	Mollicutes	S27	0
Bacteria	Verrucomicrobia	Opitutae	S27	0.0100691414379
Bacteria	Verrucomicrobia	Spartobacteria	S27	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S27	0.454789554944
No Hit	No Hit	No Hit	S27	6.35027186682
Bacteria	Acidobacteria	Acidobacteria (class)	S28	0
Bacteria	Acidobacteria	Acidobacteriia	S28	9.07826040866
Bacteria	Acidobacteria	Holophagae	S28	3.6294490234
Bacteria	Acidobacteria	Solibacteres	S28	0.245143508335
Bacteria	Actinobacteria	Actinobacteria (class)	S28	6.6970556277
Bacteria	Bacteroidetes	Bacteroidetes (class)	S28	0
Bacteria	Bacteroidetes	Bacteroidia	S28	0.0583044019823
Bacteria	Bacteroidetes	Cytophagia	S28	0.099382503379
Bacteria	Bacteroidetes	Flavobacteriia	S28	0.0119259004055
Bacteria	Bacteroidetes	Sphingobacteriia	S28	1.16741313969
Bacteria	Chlamydiae	Chlamydiia	S28	0
Bacteria	Chloroflexi	Anaerolineae	S28	0.0106008003604
Bacteria	Chloroflexi	Caldilineae	S28	0
Bacteria	Chloroflexi	Chloroflexi (class)	S28	0.0318024010813
Bacteria	Chloroflexi	Ktedonobacteria	S28	1.01370153447
Bacteria	Chloroflexi	Thermomicrobia	S28	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S28	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S28	0
Bacteria	Cyanobacteria	Gloeobacteria	S28	0
Bacteria	Deferribacteres	Deferribacteres (class)	S28	2.36265338033
Bacteria	Deinococcus-Thermus	Deinococci	S28	0.00530040018021
Bacteria	Fibrobacteres	Fibrobacteria	S28	0
Bacteria	Firmicutes	Bacilli	S28	0.390904513291
Bacteria	Firmicutes	Clostridia	S28	0.748681525455
Bacteria	Firmicutes	Erysipelotrichia	S28	0.00132510004505
Bacteria	Firmicutes	Negativicutes	S28	0
Bacteria	Fusobacteria	Fusobacteriia	S28	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S28	5.92849760157
Bacteria	Ignavibacteriae	Ignavibacteria	S28	0
Bacteria	Lentisphaerae	Lentisphaeria	S28	0
Bacteria	Nitrospirae	Nitrospira (class)	S28	0.343200911669
Bacteria	Planctomycetes	Phycisphaerae	S28	0
Bacteria	Planctomycetes	Planctomycetia	S28	0.504863117165
Bacteria	Proteobacteria	Alphaproteobacteria	S28	25.4670977659
Bacteria	Proteobacteria	Betaproteobacteria	S28	9.1617417115
Bacteria	Proteobacteria	Deltaproteobacteria	S28	0.263694908966
Bacteria	Proteobacteria	Epsilonproteobacteria	S28	0.023851800811
Bacteria	Proteobacteria	Gammaproteobacteria	S28	3.76990962818
Bacteria	Spirochaetes	Spirochaetia	S28	0
Bacteria	TM7	TM7 (class)	S28	0.00795060027032
Bacteria	Tenericutes	Mollicutes	S28	0
Bacteria	Verrucomicrobia	Opitutae	S28	0.0530040018021
Bacteria	Verrucomicrobia	Spartobacteria	S28	0.00132510004505
Bacteria	Verrucomicrobia	Verrucomicrobiae	S28	0.0795060027032
No Hit	No Hit	No Hit	S28	28.8434526807
Bacteria	Acidobacteria	Acidobacteria (class)	S29	0.00291014914514
Bacteria	Acidobacteria	Acidobacteriia	S29	4.16078574027
Bacteria	Acidobacteria	Holophagae	S29	1.17570025464
Bacteria	Acidobacteria	Solibacteres	S29	0.213168424882
Bacteria	Actinobacteria	Actinobacteria (class)	S29	11.6587850127
Bacteria	Bacteroidetes	Bacteroidetes (class)	S29	0
Bacteria	Bacteroidetes	Bacteroidia	S29	0
Bacteria	Bacteroidetes	Cytophagia	S29	0.0567479083303
Bacteria	Bacteroidetes	Flavobacteriia	S29	0.0640232811932
Bacteria	Bacteroidetes	Sphingobacteriia	S29	0.953801382321
Bacteria	Chlamydiae	Chlamydiia	S29	0
Bacteria	Chloroflexi	Anaerolineae	S29	0.00145507457257
Bacteria	Chloroflexi	Caldilineae	S29	0.000727537286286
Bacteria	Chloroflexi	Chloroflexi (class)	S29	0.00145507457257
Bacteria	Chloroflexi	Ktedonobacteria	S29	5.65296471444
Bacteria	Chloroflexi	Thermomicrobia	S29	0.000727537286286
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S29	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S29	0.000727537286286
Bacteria	Cyanobacteria	Gloeobacteria	S29	0
Bacteria	Deferribacteres	Deferribacteres (class)	S29	1.61877046199
Bacteria	Deinococcus-Thermus	Deinococci	S29	0.00218261185886
Bacteria	Fibrobacteres	Fibrobacteria	S29	0
Bacteria	Firmicutes	Bacilli	S29	0.364496180429
Bacteria	Firmicutes	Clostridia	S29	0.52309930884
Bacteria	Firmicutes	Erysipelotrichia	S29	0.00436522371772
Bacteria	Firmicutes	Negativicutes	S29	0
Bacteria	Fusobacteria	Fusobacteriia	S29	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S29	2.67151691524
Bacteria	Ignavibacteriae	Ignavibacteria	S29	0
Bacteria	Lentisphaerae	Lentisphaeria	S29	0
Bacteria	Nitrospirae	Nitrospira (class)	S29	0.192797380866
Bacteria	Planctomycetes	Phycisphaerae	S29	0
Bacteria	Planctomycetes	Planctomycetia	S29	0.159330665697
Bacteria	Proteobacteria	Alphaproteobacteria	S29	20.8890505638
Bacteria	Proteobacteria	Betaproteobacteria	S29	6.29246998909
Bacteria	Proteobacteria	Deltaproteobacteria	S29	0.252455438341
Bacteria	Proteobacteria	Epsilonproteobacteria	S29	0.00145507457257
Bacteria	Proteobacteria	Gammaproteobacteria	S29	3.45725718443
Bacteria	Spirochaetes	Spirochaetia	S29	0
Bacteria	TM7	TM7 (class)	S29	0.0225536558749
Bacteria	Tenericutes	Mollicutes	S29	0
Bacteria	Verrucomicrobia	Opitutae	S29	0.0181884321571
Bacteria	Verrucomicrobia	Spartobacteria	S29	0.00436522371772
Bacteria	Verrucomicrobia	Verrucomicrobiae	S29	0.308475809385
No Hit	No Hit	No Hit	S29	39.273190251
Bacteria	Acidobacteria	Acidobacteria (class)	S3	0.101854270044
Bacteria	Acidobacteria	Acidobacteriia	S3	3.48132671716
Bacteria	Acidobacteria	Holophagae	S3	0.253329851136
Bacteria	Acidobacteria	Solibacteres	S3	0.0705144946461
Bacteria	Actinobacteria	Actinobacteria (class)	S3	6.3959258292
Bacteria	Bacteroidetes	Bacteroidetes (class)	S3	0
Bacteria	Bacteroidetes	Bacteroidia	S3	0.313397753983
Bacteria	Bacteroidetes	Cytophagia	S3	0.770436145208
Bacteria	Bacteroidetes	Flavobacteriia	S3	3.34029772787
Bacteria	Bacteroidetes	Sphingobacteriia	S3	2.16244450248
Bacteria	Chlamydiae	Chlamydiia	S3	0
Bacteria	Chloroflexi	Anaerolineae	S3	0.0104465917994
Bacteria	Chloroflexi	Caldilineae	S3	0
Bacteria	Chloroflexi	Chloroflexi (class)	S3	0.148863933142
Bacteria	Chloroflexi	Ktedonobacteria	S3	0.00261164794986
Bacteria	Chloroflexi	Thermomicrobia	S3	0.036563071298
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S3	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S3	0.284669626534
Bacteria	Cyanobacteria	Gloeobacteria	S3	0
Bacteria	Deferribacteres	Deferribacteres (class)	S3	0.253329851136
Bacteria	Deinococcus-Thermus	Deinococci	S3	1.54348393837
Bacteria	Fibrobacteres	Fibrobacteria	S3	0
Bacteria	Firmicutes	Bacilli	S3	4.16296683207
Bacteria	Firmicutes	Clostridia	S3	1.11778532254
Bacteria	Firmicutes	Erysipelotrichia	S3	0
Bacteria	Firmicutes	Negativicutes	S3	0
Bacteria	Fusobacteria	Fusobacteriia	S3	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S3	0.475319926874
Bacteria	Ignavibacteriae	Ignavibacteria	S3	0
Bacteria	Lentisphaerae	Lentisphaeria	S3	0
Bacteria	Nitrospirae	Nitrospira (class)	S3	0.127970749543
Bacteria	Planctomycetes	Phycisphaerae	S3	0.0130582397493
Bacteria	Planctomycetes	Planctomycetia	S3	0.396970488378
Bacteria	Proteobacteria	Alphaproteobacteria	S3	37.6651867328
Bacteria	Proteobacteria	Betaproteobacteria	S3	23.7790545834
Bacteria	Proteobacteria	Deltaproteobacteria	S3	0.321232697832
Bacteria	Proteobacteria	Epsilonproteobacteria	S3	0.0130582397493
Bacteria	Proteobacteria	Gammaproteobacteria	S3	10.1984852442
Bacteria	Spirochaetes	Spirochaetia	S3	0.00522329589971
Bacteria	TM7	TM7 (class)	S3	0.211543483938
Bacteria	Tenericutes	Mollicutes	S3	0.0104465917994
Bacteria	Verrucomicrobia	Opitutae	S3	0.127970749543
Bacteria	Verrucomicrobia	Spartobacteria	S3	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S3	0.0574562548968
No Hit	No Hit	No Hit	S3	2.14677461478
Bacteria	Acidobacteria	Acidobacteria (class)	S30	0.051490980045
Bacteria	Acidobacteria	Acidobacteriia	S30	16.2350156731
Bacteria	Acidobacteria	Holophagae	S30	1.51762888554
Bacteria	Acidobacteria	Solibacteres	S30	0.396570881399
Bacteria	Actinobacteria	Actinobacteria (class)	S30	12.0272089179
Bacteria	Bacteroidetes	Bacteroidetes (class)	S30	0
Bacteria	Bacteroidetes	Bacteroidia	S30	0
Bacteria	Bacteroidetes	Cytophagia	S30	0.00722680421684
Bacteria	Bacteroidetes	Flavobacteriia	S30	0.0614278358431
Bacteria	Bacteroidetes	Sphingobacteriia	S30	2.52576807379
Bacteria	Chlamydiae	Chlamydiia	S30	0
Bacteria	Chloroflexi	Anaerolineae	S30	0
Bacteria	Chloroflexi	Caldilineae	S30	0
Bacteria	Chloroflexi	Chloroflexi (class)	S30	0.00993685579816
Bacteria	Chloroflexi	Ktedonobacteria	S30	1.21771651054
Bacteria	Chloroflexi	Thermomicrobia	S30	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S30	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S30	0.00180670105421
Bacteria	Cyanobacteria	Gloeobacteria	S30	0
Bacteria	Deferribacteres	Deferribacteres (class)	S30	0.168926548569
Bacteria	Deinococcus-Thermus	Deinococci	S30	0.0225837631776
Bacteria	Fibrobacteres	Fibrobacteria	S30	0
Bacteria	Firmicutes	Bacilli	S30	0.16531314646
Bacteria	Firmicutes	Clostridia	S30	0.118338919051
Bacteria	Firmicutes	Erysipelotrichia	S30	0
Bacteria	Firmicutes	Negativicutes	S30	0
Bacteria	Fusobacteria	Fusobacteriia	S30	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S30	1.08944073569
Bacteria	Ignavibacteriae	Ignavibacteria	S30	0
Bacteria	Lentisphaerae	Lentisphaeria	S30	0.000903350527105
Bacteria	Nitrospirae	Nitrospira (class)	S30	0.174346651731
Bacteria	Planctomycetes	Phycisphaerae	S30	0
Bacteria	Planctomycetes	Planctomycetia	S30	1.0063324872
Bacteria	Proteobacteria	Alphaproteobacteria	S30	38.6661126117
Bacteria	Proteobacteria	Betaproteobacteria	S30	9.45898336932
Bacteria	Proteobacteria	Deltaproteobacteria	S30	0.541106965736
Bacteria	Proteobacteria	Epsilonproteobacteria	S30	0.00451675263553
Bacteria	Proteobacteria	Gammaproteobacteria	S30	4.60618433771
Bacteria	Spirochaetes	Spirochaetia	S30	0
Bacteria	TM7	TM7 (class)	S30	0.0424574747739
Bacteria	Tenericutes	Mollicutes	S30	0.0334239695029
Bacteria	Verrucomicrobia	Opitutae	S30	0.0307139179216
Bacteria	Verrucomicrobia	Spartobacteria	S30	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S30	0.152666239081
No Hit	No Hit	No Hit	S30	9.66585064002
Bacteria	Acidobacteria	Acidobacteria (class)	S31	0.0344768143424
Bacteria	Acidobacteria	Acidobacteriia	S31	9.0349534056
Bacteria	Acidobacteria	Holophagae	S31	1.82524311224
Bacteria	Acidobacteria	Solibacteres	S31	0.384315077522
Bacteria	Actinobacteria	Actinobacteria (class)	S31	16.6299928004
Bacteria	Bacteroidetes	Bacteroidetes (class)	S31	0
Bacteria	Bacteroidetes	Bacteroidia	S31	0.00405609580498
Bacteria	Bacteroidetes	Cytophagia	S31	0.00507011975623
Bacteria	Bacteroidetes	Flavobacteriia	S31	0.0851780119046
Bacteria	Bacteroidetes	Sphingobacteriia	S31	1.55652676516
Bacteria	Chlamydiae	Chlamydiia	S31	0
Bacteria	Chloroflexi	Anaerolineae	S31	0.00304207185374
Bacteria	Chloroflexi	Caldilineae	S31	0
Bacteria	Chloroflexi	Chloroflexi (class)	S31	0.17948223937
Bacteria	Chloroflexi	Ktedonobacteria	S31	0.566839388746
Bacteria	Chloroflexi	Thermomicrobia	S31	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S31	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S31	0
Bacteria	Cyanobacteria	Gloeobacteria	S31	0
Bacteria	Deferribacteres	Deferribacteres (class)	S31	1.9530101301
Bacteria	Deinococcus-Thermus	Deinococci	S31	0.053743269416
Bacteria	Fibrobacteres	Fibrobacteria	S31	0
Bacteria	Firmicutes	Bacilli	S31	0.299137065617
Bacteria	Firmicutes	Clostridia	S31	0.369104718253
Bacteria	Firmicutes	Erysipelotrichia	S31	0
Bacteria	Firmicutes	Negativicutes	S31	0
Bacteria	Fusobacteria	Fusobacteriia	S31	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S31	5.28407880994
Bacteria	Ignavibacteriae	Ignavibacteria	S31	0
Bacteria	Lentisphaerae	Lentisphaeria	S31	0
Bacteria	Nitrospirae	Nitrospira (class)	S31	0.358964478741
Bacteria	Planctomycetes	Phycisphaerae	S31	0.00507011975623
Bacteria	Planctomycetes	Planctomycetia	S31	0.495857712159
Bacteria	Proteobacteria	Alphaproteobacteria	S31	29.283997688
Bacteria	Proteobacteria	Betaproteobacteria	S31	11.8610381577
Bacteria	Proteobacteria	Deltaproteobacteria	S31	0.673311903627
Bacteria	Proteobacteria	Epsilonproteobacteria	S31	0.00709816765872
Bacteria	Proteobacteria	Gammaproteobacteria	S31	3.69611730229
Bacteria	Spirochaetes	Spirochaetia	S31	0.00304207185374
Bacteria	TM7	TM7 (class)	S31	0.00709816765872
Bacteria	Tenericutes	Mollicutes	S31	0
Bacteria	Verrucomicrobia	Opitutae	S31	0.0527292454648
Bacteria	Verrucomicrobia	Spartobacteria	S31	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S31	0.0740237484409
No Hit	No Hit	No Hit	S31	15.2134013405
Bacteria	Acidobacteria	Acidobacteria (class)	S32	0.0367994953212
Bacteria	Acidobacteria	Acidobacteriia	S32	11.5103564294
Bacteria	Acidobacteria	Holophagae	S32	0.947587004521
Bacteria	Acidobacteria	Solibacteres	S32	0.370623488592
Bacteria	Actinobacteria	Actinobacteria (class)	S32	11.2816738513
Bacteria	Bacteroidetes	Bacteroidetes (class)	S32	0
Bacteria	Bacteroidetes	Bacteroidia	S32	0.109084218274
Bacteria	Bacteroidetes	Cytophagia	S32	0.0972558090632
Bacteria	Bacteroidetes	Flavobacteriia	S32	0.109084218274
Bacteria	Bacteroidetes	Sphingobacteriia	S32	3.3658395542
Bacteria	Chlamydiae	Chlamydiia	S32	0
Bacteria	Chloroflexi	Anaerolineae	S32	0
Bacteria	Chloroflexi	Caldilineae	S32	0.00131426769004
Bacteria	Chloroflexi	Chloroflexi (class)	S32	0.0801703290926
Bacteria	Chloroflexi	Ktedonobacteria	S32	0.136683839764
Bacteria	Chloroflexi	Thermomicrobia	S32	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S32	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S32	0.00131426769004
Bacteria	Cyanobacteria	Gloeobacteria	S32	0
Bacteria	Deferribacteres	Deferribacteres (class)	S32	0.457365156135
Bacteria	Deinococcus-Thermus	Deinococci	S32	0.0801703290926
Bacteria	Fibrobacteres	Fibrobacteria	S32	0
Bacteria	Firmicutes	Bacilli	S32	0.0841131321628
Bacteria	Firmicutes	Clostridia	S32	0.30096730102
Bacteria	Firmicutes	Erysipelotrichia	S32	0.00394280307013
Bacteria	Firmicutes	Negativicutes	S32	0
Bacteria	Fusobacteria	Fusobacteriia	S32	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S32	2.12254231942
Bacteria	Ignavibacteriae	Ignavibacteria	S32	0
Bacteria	Lentisphaerae	Lentisphaeria	S32	0.00262853538009
Bacteria	Nitrospirae	Nitrospira (class)	S32	0.136683839764
Bacteria	Planctomycetes	Phycisphaerae	S32	0
Bacteria	Planctomycetes	Planctomycetia	S32	0.954158342971
Bacteria	Proteobacteria	Alphaproteobacteria	S32	37.8601093471
Bacteria	Proteobacteria	Betaproteobacteria	S32	15.7278414467
Bacteria	Proteobacteria	Deltaproteobacteria	S32	0.349595205551
Bacteria	Proteobacteria	Epsilonproteobacteria	S32	0.0131426769004
Bacteria	Proteobacteria	Gammaproteobacteria	S32	6.9564188834
Bacteria	Spirochaetes	Spirochaetia	S32	0
Bacteria	TM7	TM7 (class)	S32	0.0170854799706
Bacteria	Tenericutes	Mollicutes	S32	0
Bacteria	Verrucomicrobia	Opitutae	S32	0.0867416675428
Bacteria	Verrucomicrobia	Spartobacteria	S32	0.00131426769004
Bacteria	Verrucomicrobia	Verrucomicrobiae	S32	0.0841131321628
No Hit	No Hit	No Hit	S32	6.71327936074
Bacteria	Acidobacteria	Acidobacteria (class)	S33	0
Bacteria	Acidobacteria	Acidobacteriia	S33	7.69741207697
Bacteria	Acidobacteria	Holophagae	S33	1.34925901349
Bacteria	Acidobacteria	Solibacteres	S33	0.313352503134
Bacteria	Actinobacteria	Actinobacteria (class)	S33	13.5147091351
Bacteria	Bacteroidetes	Bacteroidetes (class)	S33	0
Bacteria	Bacteroidetes	Bacteroidia	S33	0.0479245004792
Bacteria	Bacteroidetes	Cytophagia	S33	0.0479245004792
Bacteria	Bacteroidetes	Flavobacteriia	S33	0.0221190002212
Bacteria	Bacteroidetes	Sphingobacteriia	S33	1.86905551869
Bacteria	Chlamydiae	Chlamydiia	S33	0
Bacteria	Chloroflexi	Anaerolineae	S33	0.0589840005898
Bacteria	Chloroflexi	Caldilineae	S33	0.00368650003687
Bacteria	Chloroflexi	Chloroflexi (class)	S33	0.110595001106
Bacteria	Chloroflexi	Ktedonobacteria	S33	0.0737300007373
Bacteria	Chloroflexi	Thermomicrobia	S33	0.0258055002581
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S33	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S33	0.0221190002212
Bacteria	Cyanobacteria	Gloeobacteria	S33	0
Bacteria	Deferribacteres	Deferribacteres (class)	S33	3.86345203863
Bacteria	Deinococcus-Thermus	Deinococci	S33	0.0258055002581
Bacteria	Fibrobacteres	Fibrobacteria	S33	0
Bacteria	Firmicutes	Bacilli	S33	0.0995355009954
Bacteria	Firmicutes	Clostridia	S33	0.261741502617
Bacteria	Firmicutes	Erysipelotrichia	S33	0.0258055002581
Bacteria	Firmicutes	Negativicutes	S33	0
Bacteria	Fusobacteria	Fusobacteriia	S33	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S33	3.199882032
Bacteria	Ignavibacteriae	Ignavibacteria	S33	0
Bacteria	Lentisphaerae	Lentisphaeria	S33	0
Bacteria	Nitrospirae	Nitrospira (class)	S33	0.154833001548
Bacteria	Planctomycetes	Phycisphaerae	S33	0.0405515004055
Bacteria	Planctomycetes	Planctomycetia	S33	0.549288505493
Bacteria	Proteobacteria	Alphaproteobacteria	S33	32.7287473273
Bacteria	Proteobacteria	Betaproteobacteria	S33	19.0481456905
Bacteria	Proteobacteria	Deltaproteobacteria	S33	0.545602005456
Bacteria	Proteobacteria	Epsilonproteobacteria	S33	0.0479245004792
Bacteria	Proteobacteria	Gammaproteobacteria	S33	2.8201725282
Bacteria	Spirochaetes	Spirochaetia	S33	0
Bacteria	TM7	TM7 (class)	S33	0.081103000811
Bacteria	Tenericutes	Mollicutes	S33	0
Bacteria	Verrucomicrobia	Opitutae	S33	0.103222001032
Bacteria	Verrucomicrobia	Spartobacteria	S33	0.0221190002212
Bacteria	Verrucomicrobia	Verrucomicrobiae	S33	0.121654501217
No Hit	No Hit	No Hit	S33	11.103738111
Bacteria	Acidobacteria	Acidobacteria (class)	S34	0.127951872138
Bacteria	Acidobacteria	Acidobacteriia	S34	12.1116548442
Bacteria	Acidobacteria	Holophagae	S34	3.59948819251
Bacteria	Acidobacteria	Solibacteres	S34	0.424261470773
Bacteria	Actinobacteria	Actinobacteria (class)	S34	10.0778935081
Bacteria	Bacteroidetes	Bacteroidetes (class)	S34	0.0101014635898
Bacteria	Bacteroidetes	Bacteroidia	S34	0.156011493221
Bacteria	Bacteroidetes	Cytophagia	S34	0.0594863966957
Bacteria	Bacteroidetes	Flavobacteriia	S34	0.0987698662117
Bacteria	Bacteroidetes	Sphingobacteriia	S34	3.95303941816
Bacteria	Chlamydiae	Chlamydiia	S34	0
Bacteria	Chloroflexi	Anaerolineae	S34	0
Bacteria	Chloroflexi	Caldilineae	S34	0
Bacteria	Chloroflexi	Chloroflexi (class)	S34	0.0415282392027
Bacteria	Chloroflexi	Ktedonobacteria	S34	0.996677740864
Bacteria	Chloroflexi	Thermomicrobia	S34	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S34	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S34	0
Bacteria	Cyanobacteria	Gloeobacteria	S34	0
Bacteria	Deferribacteres	Deferribacteres (class)	S34	1.75540989494
Bacteria	Deinococcus-Thermus	Deinococci	S34	0.127951872138
Bacteria	Fibrobacteres	Fibrobacteria	S34	0
Bacteria	Firmicutes	Bacilli	S34	0.153766723534
Bacteria	Firmicutes	Clostridia	S34	0.511807488552
Bacteria	Firmicutes	Erysipelotrichia	S34	0.0224476968663
Bacteria	Firmicutes	Negativicutes	S34	0
Bacteria	Fusobacteria	Fusobacteriia	S34	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S34	2.15834605369
Bacteria	Ignavibacteriae	Ignavibacteria	S34	0
Bacteria	Lentisphaerae	Lentisphaeria	S34	0.0112238484332
Bacteria	Nitrospirae	Nitrospira (class)	S34	0.289575289575
Bacteria	Planctomycetes	Phycisphaerae	S34	0
Bacteria	Planctomycetes	Planctomycetia	S34	1.31543503637
Bacteria	Proteobacteria	Alphaproteobacteria	S34	34.1384573943
Bacteria	Proteobacteria	Betaproteobacteria	S34	9.09019484601
Bacteria	Proteobacteria	Deltaproteobacteria	S34	0.565681961031
Bacteria	Proteobacteria	Epsilonproteobacteria	S34	0.0145910029631
Bacteria	Proteobacteria	Gammaproteobacteria	S34	7.80618658526
Bacteria	Spirochaetes	Spirochaetia	S34	0
Bacteria	TM7	TM7 (class)	S34	0.510685103708
Bacteria	Tenericutes	Mollicutes	S34	0.00224476968663
Bacteria	Verrucomicrobia	Opitutae	S34	0.355795995331
Bacteria	Verrucomicrobia	Spartobacteria	S34	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S34	0.144787644788
No Hit	No Hit	No Hit	S34	9.36854628715
Bacteria	Acidobacteria	Acidobacteria (class)	S35	0
Bacteria	Acidobacteria	Acidobacteriia	S35	5.08241247163
Bacteria	Acidobacteria	Holophagae	S35	0.457640361648
Bacteria	Acidobacteria	Solibacteres	S35	0.230680507497
Bacteria	Actinobacteria	Actinobacteria (class)	S35	8.04777318897
Bacteria	Bacteroidetes	Bacteroidetes (class)	S35	0
Bacteria	Bacteroidetes	Bacteroidia	S35	0
Bacteria	Bacteroidetes	Cytophagia	S35	0.401830561447
Bacteria	Bacteroidetes	Flavobacteriia	S35	0.189753320683
Bacteria	Bacteroidetes	Sphingobacteriia	S35	2.32912899505
Bacteria	Chlamydiae	Chlamydiia	S35	0
Bacteria	Chloroflexi	Anaerolineae	S35	0
Bacteria	Chloroflexi	Caldilineae	S35	0
Bacteria	Chloroflexi	Chloroflexi (class)	S35	0
Bacteria	Chloroflexi	Ktedonobacteria	S35	0.535774081929
Bacteria	Chloroflexi	Thermomicrobia	S35	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S35	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S35	0
Bacteria	Cyanobacteria	Gloeobacteria	S35	0
Bacteria	Deferribacteres	Deferribacteres (class)	S35	0.107898947055
Bacteria	Deinococcus-Thermus	Deinococci	S35	0.0148826133869
Bacteria	Fibrobacteres	Fibrobacteria	S35	0
Bacteria	Firmicutes	Bacilli	S35	0.368344681326
Bacteria	Firmicutes	Clostridia	S35	0.357182721286
Bacteria	Firmicutes	Erysipelotrichia	S35	0
Bacteria	Firmicutes	Negativicutes	S35	0
Bacteria	Fusobacteria	Fusobacteriia	S35	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S35	1.41012761841
Bacteria	Ignavibacteriae	Ignavibacteria	S35	0
Bacteria	Lentisphaerae	Lentisphaeria	S35	0
Bacteria	Nitrospirae	Nitrospira (class)	S35	0.0744130669346
Bacteria	Planctomycetes	Phycisphaerae	S35	0
Bacteria	Planctomycetes	Planctomycetia	S35	0.141384827176
Bacteria	Proteobacteria	Alphaproteobacteria	S35	19.1613647356
Bacteria	Proteobacteria	Betaproteobacteria	S35	28.7569297169
Bacteria	Proteobacteria	Deltaproteobacteria	S35	0.264166387618
Bacteria	Proteobacteria	Epsilonproteobacteria	S35	0
Bacteria	Proteobacteria	Gammaproteobacteria	S35	1.62964616587
Bacteria	Spirochaetes	Spirochaetia	S35	0
Bacteria	TM7	TM7 (class)	S35	0.0260445734271
Bacteria	Tenericutes	Mollicutes	S35	0
Bacteria	Verrucomicrobia	Opitutae	S35	0
Bacteria	Verrucomicrobia	Spartobacteria	S35	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S35	0.930163336682
No Hit	No Hit	No Hit	S35	29.4824571195
Bacteria	Acidobacteria	Acidobacteria (class)	S36	0.16013180079
Bacteria	Acidobacteria	Acidobacteriia	S36	15.9954731972
Bacteria	Acidobacteria	Holophagae	S36	0.224800412647
Bacteria	Acidobacteria	Solibacteres	S36	0.124718037154
